id,account_id,merchant_id,type,amount,balance_after,description,occurred_at,is_foreign
4501,742,,transfer_in,366.92,6282.10,TRANSFERENCIA RECIBIDA,2025-03-21T19:23:00,false
4502,346,177,card_payment,-21.42,873.17,COMPRA BAR MODERNO,2025-03-21T21:25:00,true
4503,104,97,card_payment,-24.19,91.64,COMPRA ELECTRO LA ESQUINA,2025-03-22T10:04:00,false
4504,465,131,card_payment,-6.98,-278.34,COMPRA PANADERÍA MODERNO,2025-03-22T12:46:00,false
4505,564,162,card_payment,-64.31,613.07,COMPRA LIBRERÍA LA ESQUINA,2025-03-22T12:57:00,true
4506,598,,interest,6.84,109.71,ABONO INTERESES,2025-03-22T13:28:00,false
4507,814,,transfer_out,-889.80,178.10,TRANSFERENCIA EMITIDA,2025-03-22T17:42:00,false
4508,893,74,card_payment,-8.42,2406.43,COMPRA ELECTRO LOS ARCOS,2025-03-23T09:33:00,false
4509,158,,atm_withdrawal,-150.00,64.88,REINTEGRO CAJERO,2025-03-23T11:58:00,false
4510,35,8,card_payment,-2.15,2510.85,COMPRA SUPERMERCADO MODERNO,2025-03-23T12:04:00,false
4511,615,118,card_payment,-26.28,6345.49,COMPRA TALLER EL FARO,2025-03-23T13:09:00,false
4512,812,93,card_payment,-25.45,5226.32,COMPRA ELECTRO LOS ARCOS,2025-03-23T20:20:00,false
4513,1025,83,card_payment,-6.33,3281.02,COMPRA PELUQUERÍA LOS ARCOS,2025-03-23T20:55:00,false
4514,567,,fee,-4.50,-81.59,COMISION MANTENIMIENTO,2025-03-24T12:37:00,false
4515,687,,transfer_out,-379.88,448.34,TRANSFERENCIA EMITIDA,2025-03-24T13:31:00,false
4516,943,,atm_withdrawal,-150.00,3585.97,REINTEGRO CAJERO,2025-03-24T15:53:00,false
4517,28,,transfer_in,693.45,852.89,TRANSFERENCIA RECIBIDA,2025-03-24T17:10:00,false
4518,424,93,card_payment,-66.06,1078.87,COMPRA ELECTRO LOS ARCOS,2025-03-24T21:12:00,false
4519,610,,salary,1653.22,3496.64,NOMINA,2025-03-25T08:03:00,false
4520,738,,salary,1262.50,5207.70,NOMINA,2025-03-25T10:12:00,false
4521,158,115,card_payment,-3.02,61.86,COMPRA FARMACIA DEL PUERTO,2025-03-25T10:57:00,false
4522,746,,transfer_in,123.93,1121.54,TRANSFERENCIA RECIBIDA,2025-03-25T12:23:00,false
4523,572,,salary,1584.41,7254.12,NOMINA,2025-03-25T13:07:00,false
4524,621,,transfer_in,795.32,4131.38,TRANSFERENCIA RECIBIDA,2025-03-25T13:19:00,false
4525,601,,salary,2720.26,3460.10,NOMINA,2025-03-25T14:53:00,false
4526,324,,salary,2394.81,3722.74,NOMINA,2025-03-25T15:18:00,false
4527,702,,salary,2563.95,4152.49,NOMINA,2025-03-25T16:06:00,false
4528,785,17,card_payment,-0.98,950.93,COMPRA CASA REAL,2025-03-25T16:42:00,false
4529,938,,transfer_in,62.69,2757.44,TRANSFERENCIA RECIBIDA,2025-03-25T16:59:00,false
4530,45,,atm_withdrawal,-200.00,1785.41,REINTEGRO CAJERO,2025-03-25T18:35:00,false
4531,128,167,card_payment,-14.15,3963.29,COMPRA BAR NUEVO,2025-03-25T19:07:00,false
4532,551,,fee,-3.00,1481.08,COMISION MANTENIMIENTO,2025-03-25T19:30:00,false
4533,298,,atm_withdrawal,-40.00,3068.73,REINTEGRO CAJERO,2025-03-25T19:34:00,false
4534,557,,salary,1919.11,7395.68,NOMINA,2025-03-25T20:07:00,false
4535,474,,transfer_out,-47.98,5861.98,TRANSFERENCIA EMITIDA,2025-03-25T20:44:00,false
4536,887,,salary,2119.37,5907.77,NOMINA,2025-03-26T09:03:00,false
4537,863,,transfer_out,-556.01,3225.58,TRANSFERENCIA EMITIDA,2025-03-26T09:39:00,false
4538,411,,salary,1974.01,4684.16,NOMINA,2025-03-26T10:06:00,false
4539,996,,salary,1001.79,5096.58,NOMINA,2025-03-26T10:16:00,false
4540,718,,salary,2317.07,7594.45,NOMINA,2025-03-26T10:53:00,false
4541,149,137,card_payment,-6.47,2241.05,COMPRA ÓPTICA CENTRAL,2025-03-26T12:03:00,false
4542,41,90,card_payment,-31.36,3734.30,COMPRA LA TIENDA DE LOS ARCOS,2025-03-26T12:53:00,false
4543,165,,salary,2694.77,5298.02,NOMINA,2025-03-26T13:10:00,false
4544,165,77,card_payment,-9.24,5288.78,COMPRA BAR LA ESTRELLA,2025-03-26T13:14:00,false
4545,997,,transfer_in,690.21,4189.05,TRANSFERENCIA RECIBIDA,2025-03-26T14:34:00,false
4546,1018,,salary,1643.46,2002.04,NOMINA,2025-03-26T15:49:00,false
4547,1046,99,card_payment,-65.01,2448.69,COMPRA FARMACIA LA PLAZA,2025-03-26T17:15:00,true
4548,578,,transfer_in,1126.61,1818.84,TRANSFERENCIA RECIBIDA,2025-03-26T18:09:00,false
4549,1016,89,card_payment,-24.44,1969.37,COMPRA RESTAURANTE DEL SOL,2025-03-26T18:26:00,false
4550,900,,transfer_in,192.86,1298.59,TRANSFERENCIA RECIBIDA,2025-03-26T18:38:00,false
4551,180,,transfer_out,-426.01,2316.75,TRANSFERENCIA EMITIDA,2025-03-26T19:37:00,false
4552,952,,transfer_out,-494.96,815.72,TRANSFERENCIA EMITIDA,2025-03-26T20:21:00,false
4553,1071,,transfer_in,1126.84,5317.40,TRANSFERENCIA RECIBIDA,2025-03-26T21:53:00,false
4554,983,,salary,1697.95,2924.68,NOMINA,2025-03-27T08:24:00,false
4555,1064,,transfer_out,-1088.75,1810.51,TRANSFERENCIA EMITIDA,2025-03-27T09:14:00,false
4556,128,98,card_payment,-33.51,3929.78,COMPRA SUPERMERCADO EL FARO,2025-03-27T11:13:00,false
4557,436,83,card_payment,-87.28,164.09,COMPRA PELUQUERÍA LOS ARCOS,2025-03-27T12:35:00,false
4558,708,115,card_payment,-20.00,3610.82,COMPRA FARMACIA DEL PUERTO,2025-03-27T13:05:00,false
4559,808,65,card_payment,-13.97,3236.12,COMPRA LIBRERÍA EL FARO,2025-03-27T13:08:00,false
4560,33,56,card_payment,-38.42,3.15,COMPRA BAR REAL,2025-03-27T16:31:00,false
4561,622,,salary,1703.28,1711.73,NOMINA,2025-03-27T17:05:00,false
4562,1064,3,card_payment,-12.42,1798.09,COMPRA SUPERMERCADO DEL SOL,2025-03-27T17:34:00,true
4563,424,76,card_payment,-19.89,1058.98,COMPRA LIBRERÍA SAN MARCOS,2025-03-27T18:29:00,false
4564,655,,salary,2558.32,2524.21,NOMINA,2025-03-27T19:21:00,false
4565,779,,fee,-12.00,806.91,COMISION MANTENIMIENTO,2025-03-27T19:31:00,false
4566,713,,salary,2199.75,7086.36,NOMINA,2025-03-28T08:57:00,false
4567,517,23,card_payment,-40.25,147.10,COMPRA CAFETERÍA GRAN VÍA,2025-03-28T11:52:00,false
4568,87,,salary,2033.39,2224.90,NOMINA,2025-03-28T13:36:00,false
4569,819,,salary,2256.42,4950.94,NOMINA,2025-03-28T13:44:00,false
4570,13,,transfer_out,-241.50,1354.94,TRANSFERENCIA EMITIDA,2025-03-28T14:17:00,false
4571,997,,transfer_in,220.61,4409.66,TRANSFERENCIA RECIBIDA,2025-03-28T14:52:00,false
4572,307,81,card_payment,-26.91,1725.66,COMPRA CASA LOS ARCOS,2025-03-28T16:45:00,true
4573,84,137,card_payment,-95.55,-1011.18,COMPRA ÓPTICA CENTRAL,2025-03-28T16:47:00,false
4574,781,116,card_payment,-2.57,2122.54,COMPRA ELECTRO MODERNO,2025-03-28T17:05:00,false
4575,631,153,card_payment,-22.70,1942.60,COMPRA PELUQUERÍA SAN MARCOS,2025-03-28T17:19:00,false
4576,164,,salary,778.46,6345.03,NOMINA,2025-03-28T17:53:00,false
4577,966,96,card_payment,-7.17,2179.68,COMPRA LIBRERÍA BUENAVISTA,2025-03-28T18:49:00,false
4578,41,,salary,2215.77,5950.07,NOMINA,2025-03-28T20:07:00,false
4579,733,162,card_payment,-11.28,1585.13,COMPRA LIBRERÍA LA ESQUINA,2025-03-28T20:41:00,true
4580,785,,transfer_out,-747.67,203.26,TRANSFERENCIA EMITIDA,2025-03-29T09:48:00,false
4581,991,,transfer_in,621.10,6132.71,TRANSFERENCIA RECIBIDA,2025-03-29T10:49:00,false
4582,805,,transfer_out,-687.19,1882.37,TRANSFERENCIA EMITIDA,2025-03-29T12:02:00,false
4583,631,,transfer_out,-27.44,1915.16,TRANSFERENCIA EMITIDA,2025-03-29T16:55:00,false
4584,467,101,card_payment,-6.52,2491.13,COMPRA ÓPTICA BUENAVISTA,2025-03-29T17:10:00,false
4585,31,113,card_payment,-5.80,1478.43,COMPRA FARMACIA LOS ARCOS,2025-03-29T17:17:00,false
4586,529,,transfer_in,45.59,2413.63,TRANSFERENCIA RECIBIDA,2025-03-29T17:30:00,false
4587,41,,transfer_out,-567.22,5382.85,TRANSFERENCIA EMITIDA,2025-03-29T18:46:00,false
4588,1060,,atm_withdrawal,-40.00,4859.34,REINTEGRO CAJERO,2025-03-30T12:02:00,false
4589,117,,fee,-3.00,468.54,COMISION MANTENIMIENTO,2025-03-30T12:32:00,false
4590,554,86,card_payment,-8.76,1739.53,COMPRA PANADERÍA EL FARO,2025-03-30T13:22:00,true
4591,635,,transfer_out,-345.45,3509.93,TRANSFERENCIA EMITIDA,2025-03-30T17:24:00,false
4592,346,25,card_payment,-9.70,863.47,COMPRA SUPERMERCADO LOS ARCOS,2025-03-30T17:51:00,false
4593,935,,transfer_out,-1163.71,1022.02,TRANSFERENCIA EMITIDA,2025-03-30T18:34:00,false
4594,421,,atm_withdrawal,-40.00,4534.36,REINTEGRO CAJERO,2025-03-30T19:29:00,false
4595,422,71,card_payment,-4.27,1145.01,COMPRA ÓPTICA NUEVO,2025-03-30T20:01:00,false
4596,244,165,card_payment,-52.38,1536.60,COMPRA LA TIENDA DE DEL CARMEN,2025-03-31T09:30:00,false
4597,405,,transfer_in,474.61,3774.42,TRANSFERENCIA RECIBIDA,2025-03-31T10:03:00,false
4598,130,7,card_payment,-18.59,1115.06,COMPRA PELUQUERÍA LOS ARCOS,2025-03-31T11:28:00,false
4599,981,,fee,-12.00,2818.03,COMISION MANTENIMIENTO,2025-03-31T14:31:00,false
4600,690,17,card_payment,-4.72,3009.54,COMPRA CASA REAL,2025-03-31T14:58:00,false
4601,136,,transfer_out,-572.25,419.16,TRANSFERENCIA EMITIDA,2025-03-31T17:41:00,false
4602,71,,transfer_out,-263.73,4118.64,TRANSFERENCIA EMITIDA,2025-03-31T19:27:00,false
4603,676,32,card_payment,-14.43,5908.34,COMPRA CASA NUEVO,2025-03-31T20:58:00,true
4604,618,53,card_payment,-4.78,5708.54,COMPRA LIBRERÍA DEL CARMEN,2025-04-01T09:06:00,true
4605,578,,direct_debit,-19.62,1799.22,RECIBO DOMICILIADO,2025-04-01T11:05:00,false
4606,32,,direct_debit,-32.42,2671.94,RECIBO DOMICILIADO,2025-04-01T11:21:00,false
4607,274,161,card_payment,-15.36,4327.08,COMPRA ELECTRO BUENAVISTA,2025-04-01T13:02:00,false
4608,623,,direct_debit,-110.27,1194.27,RECIBO DOMICILIADO,2025-04-01T13:20:00,false
4609,749,48,card_payment,-73.66,97.20,COMPRA CAFETERÍA DEL CARMEN,2025-04-01T13:20:00,false
4610,41,20,card_payment,-12.23,5370.62,COMPRA LA TIENDA DE BUENAVISTA,2025-04-01T13:22:00,false
4611,355,,direct_debit,-133.84,124.37,RECIBO DOMICILIADO,2025-04-01T15:25:00,false
4612,554,,atm_withdrawal,-100.00,1639.53,REINTEGRO CAJERO,2025-04-01T16:52:00,false
4613,41,,direct_debit,-40.21,5330.41,RECIBO DOMICILIADO,2025-04-01T18:57:00,false
4614,902,50,card_payment,-74.21,849.17,COMPRA ÓPTICA DEL SOL,2025-04-01T19:10:00,false
4615,108,145,card_payment,-14.68,1893.47,COMPRA LIBRERÍA DEL SOL,2025-04-01T20:05:00,false
4616,637,,transfer_in,525.61,1095.15,TRANSFERENCIA RECIBIDA,2025-04-01T21:05:00,false
4617,243,,direct_debit,-63.06,2386.12,RECIBO DOMICILIADO,2025-04-02T08:17:00,false
4618,862,,direct_debit,-22.69,4870.34,RECIBO DOMICILIADO,2025-04-02T10:28:00,false
4619,974,76,card_payment,-37.52,266.74,COMPRA LIBRERÍA SAN MARCOS,2025-04-02T11:34:00,false
4620,235,159,card_payment,-12.79,4126.09,COMPRA ÓPTICA CENTRAL,2025-04-02T13:57:00,false
4621,1042,,direct_debit,-33.70,2439.07,RECIBO DOMICILIADO,2025-04-02T14:42:00,false
4622,918,,transfer_in,843.06,3052.69,TRANSFERENCIA RECIBIDA,2025-04-02T16:25:00,false
4623,974,,atm_withdrawal,-200.00,66.74,REINTEGRO CAJERO,2025-04-02T16:42:00,false
4624,308,117,card_payment,-45.39,2262.16,COMPRA SUPERMERCADO REAL,2025-04-02T18:10:00,false
4625,80,70,card_payment,-13.22,2186.63,COMPRA EL RINCÓN DE LA ESTRELLA,2025-04-02T18:29:00,false
4626,692,,direct_debit,-53.37,4675.32,RECIBO DOMICILIADO,2025-04-02T18:37:00,false
4627,1013,,transfer_in,1040.90,2151.57,TRANSFERENCIA RECIBIDA,2025-04-02T19:14:00,false
4628,464,,direct_debit,-29.16,2267.52,RECIBO DOMICILIADO,2025-04-02T20:17:00,false
4629,314,,direct_debit,-75.81,1753.25,RECIBO DOMICILIADO,2025-04-02T20:54:00,false
4630,983,,direct_debit,-37.46,2887.22,RECIBO DOMICILIADO,2025-04-03T08:15:00,false
4631,427,,direct_debit,-9.54,2262.05,RECIBO DOMICILIADO,2025-04-03T09:22:00,false
4632,796,122,card_payment,-7.27,3795.98,COMPRA CASA NUEVO,2025-04-03T09:38:00,false
4633,322,,direct_debit,-56.58,4643.85,RECIBO DOMICILIADO,2025-04-03T09:50:00,false
4634,442,109,card_payment,-5.88,2250.20,COMPRA EL RINCÓN DE GRAN VÍA,2025-04-03T10:54:00,false
4635,438,,direct_debit,-41.08,3580.45,RECIBO DOMICILIADO,2025-04-03T11:49:00,false
4636,1034,45,card_payment,-6.85,1615.86,COMPRA LA TIENDA DE DEL SOL,2025-04-03T12:24:00,false
4637,519,,direct_debit,-41.23,302.90,RECIBO DOMICILIADO,2025-04-03T12:45:00,false
4638,936,,transfer_out,-1036.80,781.71,TRANSFERENCIA EMITIDA,2025-04-03T13:57:00,false
4639,319,,transfer_in,153.74,866.39,TRANSFERENCIA RECIBIDA,2025-04-03T15:13:00,false
4640,210,,direct_debit,-20.57,670.71,RECIBO DOMICILIADO,2025-04-03T18:00:00,false
4641,224,,transfer_out,-569.33,407.02,TRANSFERENCIA EMITIDA,2025-04-03T18:55:00,false
4642,749,,direct_debit,-22.88,74.32,RECIBO DOMICILIADO,2025-04-03T20:07:00,false
4643,604,,direct_debit,-47.07,2668.00,RECIBO DOMICILIADO,2025-04-04T09:06:00,false
4644,221,,direct_debit,-95.71,3619.16,RECIBO DOMICILIADO,2025-04-04T09:14:00,false
4645,842,58,card_payment,-25.50,545.52,COMPRA ÓPTICA MODERNO,2025-04-04T13:11:00,false
4646,628,,interest,6.78,500.05,ABONO INTERESES,2025-04-04T16:26:00,false
4647,610,,atm_withdrawal,-20.00,3476.64,REINTEGRO CAJERO,2025-04-04T16:48:00,false
4648,867,81,card_payment,-21.90,799.12,COMPRA CASA LOS ARCOS,2025-04-04T16:48:00,true
4649,1098,,direct_debit,-46.25,2121.70,RECIBO DOMICILIADO,2025-04-04T16:59:00,false
4650,157,,direct_debit,-18.25,1988.28,RECIBO DOMICILIADO,2025-04-04T17:26:00,false
4651,404,14,card_payment,-20.08,552.39,COMPRA ÓPTICA MODERNO,2025-04-04T17:53:00,true
4652,149,,transfer_out,-856.62,1384.43,TRANSFERENCIA EMITIDA,2025-04-04T20:21:00,false
4653,1030,,direct_debit,-44.15,1243.06,RECIBO DOMICILIADO,2025-04-05T08:21:00,false
4654,870,,transfer_out,-216.72,897.25,TRANSFERENCIA EMITIDA,2025-04-05T09:06:00,false
4655,984,,transfer_out,-850.36,2826.04,TRANSFERENCIA EMITIDA,2025-04-05T10:20:00,false
4656,948,68,card_payment,-68.98,4392.12,COMPRA EL RINCÓN DE GRAN VÍA,2025-04-05T10:57:00,false
4657,1075,30,card_payment,-59.19,5286.03,COMPRA LA TIENDA DE BUENAVISTA,2025-04-05T12:03:00,false
4658,108,,direct_debit,-145.45,1748.02,RECIBO DOMICILIADO,2025-04-05T12:24:00,false
4659,108,,direct_debit,-25.18,1722.84,RECIBO DOMICILIADO,2025-04-05T13:26:00,false
4660,445,,direct_debit,-19.00,1746.03,RECIBO DOMICILIADO,2025-04-05T14:00:00,false
4661,666,,direct_debit,-110.30,3526.84,RECIBO DOMICILIADO,2025-04-05T14:02:00,false
4662,543,95,card_payment,-26.67,1862.65,COMPRA EL RINCÓN DE SAN MARCOS,2025-04-05T14:17:00,false
4663,1034,,transfer_out,-791.92,823.94,TRANSFERENCIA EMITIDA,2025-04-05T16:17:00,false
4664,168,29,card_payment,-60.46,4473.39,COMPRA CASA NUEVO,2025-04-05T16:54:00,false
4665,463,,transfer_in,268.54,6756.87,TRANSFERENCIA RECIBIDA,2025-04-05T17:31:00,false
4666,814,,direct_debit,-76.81,101.29,RECIBO DOMICILIADO,2025-04-05T17:49:00,false
4667,863,38,card_payment,-9.57,3216.01,COMPRA ÓPTICA DEL PUERTO,2025-04-05T17:52:00,false
4668,916,,direct_debit,-67.38,2325.25,RECIBO DOMICILIADO,2025-04-05T18:38:00,false
4669,488,158,card_payment,-5.10,1207.15,COMPRA CASA EL FARO,2025-04-05T19:06:00,false
4670,165,,transfer_in,658.65,5947.43,TRANSFERENCIA RECIBIDA,2025-04-05T19:30:00,false
4671,499,,direct_debit,-53.64,-39.98,RECIBO DOMICILIADO,2025-04-05T19:44:00,false
4672,254,17,card_payment,-168.40,2362.96,COMPRA CASA REAL,2025-04-05T19:58:00,false
4673,843,,direct_debit,-42.29,2249.76,RECIBO DOMICILIADO,2025-04-06T09:01:00,false
4674,80,,direct_debit,-45.63,2141.00,RECIBO DOMICILIADO,2025-04-06T10:00:00,false
4675,829,111,card_payment,-36.46,2525.28,COMPRA EL RINCÓN DE EL FARO,2025-04-06T10:16:00,false
4676,798,,transfer_out,-405.28,2026.99,TRANSFERENCIA EMITIDA,2025-04-06T12:12:00,false
4677,82,156,card_payment,-25.98,2800.47,COMPRA FARMACIA DEL CARMEN,2025-04-06T12:16:00,true
4678,1034,,direct_debit,-18.73,805.21,RECIBO DOMICILIADO,2025-04-06T12:17:00,false
4679,969,,transfer_out,-562.62,3776.62,TRANSFERENCIA EMITIDA,2025-04-06T12:46:00,false
4680,598,,direct_debit,-182.68,-72.97,RECIBO DOMICILIADO,2025-04-06T12:50:00,false
4681,342,92,card_payment,-30.75,1241.92,COMPRA CAFETERÍA EL FARO,2025-04-06T13:21:00,false
4682,354,147,card_payment,-7.34,2052.26,COMPRA TALLER SAN MARCOS,2025-04-06T13:21:00,false
4683,672,,direct_debit,-45.43,2970.63,RECIBO DOMICILIADO,2025-04-06T15:03:00,false
4684,764,,direct_debit,-21.97,1432.74,RECIBO DOMICILIADO,2025-04-06T15:52:00,false
4685,886,,direct_debit,-91.97,3612.16,RECIBO DOMICILIADO,2025-04-06T17:49:00,false
4686,584,,direct_debit,-32.37,3430.35,RECIBO DOMICILIADO,2025-04-06T18:21:00,false
4687,628,150,card_payment,-78.30,421.75,COMPRA PANADERÍA LA PLAZA,2025-04-06T18:46:00,false
4688,798,119,card_payment,-10.38,2016.61,COMPRA TALLER NUEVO,2025-04-07T09:16:00,false
4689,866,89,card_payment,-2.78,641.42,COMPRA RESTAURANTE DEL SOL,2025-04-07T09:46:00,false
4690,554,,direct_debit,-121.19,1518.34,RECIBO DOMICILIADO,2025-04-07T10:07:00,false
4691,733,,transfer_out,-195.17,1389.96,TRANSFERENCIA EMITIDA,2025-04-07T10:34:00,false
4692,662,31,card_payment,-31.86,544.87,COMPRA MUEBLES LA PLAZA,2025-04-07T11:27:00,false
4693,781,66,card_payment,-29.58,2092.96,COMPRA ÓPTICA LA ESQUINA,2025-04-07T12:20:00,false
4694,865,,atm_withdrawal,-60.00,1602.98,REINTEGRO CAJERO,2025-04-07T13:17:00,false
4695,254,1,card_payment,-12.78,2350.18,COMPRA ELECTRO BUENAVISTA,2025-04-07T13:40:00,true
4696,95,,direct_debit,-57.47,3564.43,RECIBO DOMICILIADO,2025-04-07T13:51:00,false
4697,1020,,direct_debit,-9.60,3387.45,RECIBO DOMICILIADO,2025-04-07T14:37:00,false
4698,320,,direct_debit,-17.85,1917.95,RECIBO DOMICILIADO,2025-04-07T16:34:00,false
4699,749,,direct_debit,-33.32,41.00,RECIBO DOMICILIADO,2025-04-07T16:38:00,false
4700,603,,direct_debit,-49.86,3637.22,RECIBO DOMICILIADO,2025-04-07T17:19:00,false
4701,55,,transfer_in,895.80,4242.16,TRANSFERENCIA RECIBIDA,2025-04-07T18:04:00,false
4702,610,111,card_payment,-10.21,3466.43,COMPRA EL RINCÓN DE EL FARO,2025-04-07T19:17:00,false
4703,1005,,transfer_out,-645.70,2482.30,TRANSFERENCIA EMITIDA,2025-04-07T19:49:00,false
4704,951,,atm_withdrawal,-20.00,3738.80,REINTEGRO CAJERO,2025-04-07T21:36:00,false
4705,573,83,card_payment,-18.64,518.51,COMPRA PELUQUERÍA LOS ARCOS,2025-04-08T08:23:00,false
4706,19,,atm_withdrawal,-60.00,1286.83,REINTEGRO CAJERO,2025-04-08T08:28:00,false
4707,346,,transfer_in,30.19,893.66,TRANSFERENCIA RECIBIDA,2025-04-08T09:33:00,false
4708,893,135,card_payment,-8.52,2397.91,COMPRA SUPERMERCADO GRAN VÍA,2025-04-08T11:26:00,false
4709,452,26,card_payment,-3.48,1116.93,COMPRA LA TIENDA DE GRAN VÍA,2025-04-08T11:57:00,false
4710,808,,transfer_in,911.93,4148.05,TRANSFERENCIA RECIBIDA,2025-04-08T12:43:00,false
4711,546,30,card_payment,-1.97,3787.78,COMPRA LA TIENDA DE BUENAVISTA,2025-04-08T18:28:00,false
4712,716,43,card_payment,-17.56,3761.23,COMPRA CAFETERÍA EL FARO,2025-04-08T19:27:00,true
4713,1044,36,card_payment,-28.44,1470.90,COMPRA PELUQUERÍA GRAN VÍA,2025-04-08T19:46:00,false
4714,442,126,card_payment,-12.58,2237.62,COMPRA MUEBLES LA PLAZA,2025-04-09T09:53:00,false
4715,816,1,card_payment,-21.27,3394.46,COMPRA ELECTRO BUENAVISTA,2025-04-09T11:31:00,true
4716,625,,fee,-2.50,1762.85,COMISION MANTENIMIENTO,2025-04-09T12:55:00,false
4717,404,,transfer_in,963.74,1516.13,TRANSFERENCIA RECIBIDA,2025-04-09T18:19:00,false
4718,551,155,card_payment,-11.27,1469.81,COMPRA LIBRERÍA LOS ARCOS,2025-04-09T19:59:00,false
4719,142,134,card_payment,-9.82,4052.25,COMPRA BAR REAL,2025-04-10T08:14:00,false
4720,823,,atm_withdrawal,-200.00,3502.76,REINTEGRO CAJERO,2025-04-10T09:16:00,false
4721,628,66,card_payment,-4.10,417.65,COMPRA ÓPTICA LA ESQUINA,2025-04-10T10:11:00,false
4722,89,151,card_payment,-7.23,1278.75,COMPRA FARMACIA MODERNO,2025-04-10T11:28:00,false
4723,869,58,card_payment,-9.11,2735.59,COMPRA ÓPTICA MODERNO,2025-04-10T12:51:00,false
4724,979,,transfer_in,377.58,472.97,TRANSFERENCIA RECIBIDA,2025-04-10T14:09:00,false
4725,961,175,card_payment,-12.07,1575.07,COMPRA LA TIENDA DE MODERNO,2025-04-10T16:18:00,false
4726,565,,transfer_in,663.11,2834.01,TRANSFERENCIA RECIBIDA,2025-04-10T18:07:00,false
4727,922,40,card_payment,-6.19,922.46,COMPRA EL RINCÓN DE REAL,2025-04-11T08:21:00,true
4728,1015,,fee,-3.00,177.13,COMISION MANTENIMIENTO,2025-04-11T13:23:00,false
4729,872,,transfer_out,-160.34,427.87,TRANSFERENCIA EMITIDA,2025-04-11T16:17:00,false
4730,155,71,card_payment,-5.51,3536.41,COMPRA ÓPTICA NUEVO,2025-04-11T17:06:00,false
4731,979,,transfer_in,525.39,998.36,TRANSFERENCIA RECIBIDA,2025-04-11T18:44:00,false
4732,689,,transfer_in,381.16,1870.96,TRANSFERENCIA RECIBIDA,2025-04-11T19:00:00,false
4733,467,173,card_payment,-9.17,2481.96,COMPRA LIBRERÍA NUEVO,2025-04-11T20:23:00,false
4734,571,,transfer_in,362.01,3560.95,TRANSFERENCIA RECIBIDA,2025-04-11T21:53:00,false
4735,891,150,card_payment,-42.42,2579.35,COMPRA PANADERÍA LA PLAZA,2025-04-12T12:11:00,false
4736,146,,transfer_out,-657.03,946.01,TRANSFERENCIA EMITIDA,2025-04-12T20:14:00,false
4737,213,85,card_payment,-9.88,1919.71,COMPRA ELECTRO CENTRAL,2025-04-12T20:51:00,false
4738,1004,161,card_payment,-4.17,508.57,COMPRA ELECTRO BUENAVISTA,2025-04-12T21:28:00,false
4739,735,16,card_payment,-2.69,5.87,COMPRA LA TIENDA DE LOS ARCOS,2025-04-13T10:06:00,false
4740,582,124,card_payment,-284.80,2703.32,COMPRA ELECTRO EL FARO,2025-04-13T11:08:00,false
4741,771,137,card_payment,-12.76,1786.97,COMPRA ÓPTICA CENTRAL,2025-04-13T12:14:00,false
4742,104,53,card_payment,-31.58,60.06,COMPRA LIBRERÍA DEL CARMEN,2025-04-13T13:51:00,true
4743,1010,133,card_payment,-4.68,3060.51,COMPRA ELECTRO GRAN VÍA,2025-04-13T16:33:00,false
4744,805,158,card_payment,-46.30,1836.07,COMPRA CASA EL FARO,2025-04-13T17:48:00,false
4745,134,,transfer_in,1005.23,1022.59,TRANSFERENCIA RECIBIDA,2025-04-13T18:36:00,false
4746,142,,atm_withdrawal,-100.00,3952.25,REINTEGRO CAJERO,2025-04-13T18:44:00,false
4747,654,,fee,-2.50,2157.22,COMISION MANTENIMIENTO,2025-04-13T19:40:00,false
4748,302,,transfer_in,38.01,2592.06,TRANSFERENCIA RECIBIDA,2025-04-13T20:30:00,false
4749,764,,transfer_in,620.36,2053.10,TRANSFERENCIA RECIBIDA,2025-04-14T08:20:00,false
4750,1014,,transfer_out,-161.49,4474.23,TRANSFERENCIA EMITIDA,2025-04-14T12:29:00,false
4751,918,,transfer_in,158.96,3211.65,TRANSFERENCIA RECIBIDA,2025-04-14T12:59:00,false
4752,826,120,card_payment,-25.09,4659.60,COMPRA BAR EL FARO,2025-04-14T15:30:00,true
4753,603,115,card_payment,-0.48,3636.74,COMPRA FARMACIA DEL PUERTO,2025-04-14T15:44:00,false
4754,303,,transfer_out,-629.23,935.64,TRANSFERENCIA EMITIDA,2025-04-14T17:02:00,false
4755,158,,atm_withdrawal,-20.00,41.86,REINTEGRO CAJERO,2025-04-14T17:08:00,false
4756,865,,transfer_in,676.39,2279.37,TRANSFERENCIA RECIBIDA,2025-04-14T18:29:00,false
4757,440,,transfer_out,-757.62,2714.73,TRANSFERENCIA EMITIDA,2025-04-14T19:53:00,false
4758,104,32,card_payment,-104.05,-43.99,COMPRA CASA NUEVO,2025-04-14T20:06:00,true
4759,31,,transfer_out,-701.21,777.22,TRANSFERENCIA EMITIDA,2025-04-14T20:30:00,false
4760,309,,fee,-3.00,873.09,COMISION MANTENIMIENTO,2025-04-15T10:37:00,false
4761,974,116,card_payment,-52.97,13.77,COMPRA ELECTRO MODERNO,2025-04-15T11:21:00,false
4762,543,153,card_payment,-17.83,1844.82,COMPRA PELUQUERÍA SAN MARCOS,2025-04-15T11:39:00,false
4763,244,,transfer_out,-616.65,919.95,TRANSFERENCIA EMITIDA,2025-04-15T12:46:00,false
