id,loan_id,instalment_number,due_date,paid_date,payment_amount,interest_amount,principal_amount,balance_after
2633,70,45,2025-06-01,2025-06-01,789.03,144.94,644.09,19278.59
2634,71,1,2021-05-01,2021-05-01,1254.39,269.99,984.40,25615.60
2635,71,2,2021-06-01,2021-06-07,1254.39,260.00,994.39,24621.21
2636,71,3,2021-07-01,2021-07-07,1254.39,249.91,1004.48,23616.73
2637,71,4,2021-08-01,2021-08-01,1254.39,239.71,1014.68,22602.05
2638,71,5,2021-09-01,2021-09-09,1254.39,229.41,1024.98,21577.07
2639,71,6,2021-10-01,2021-10-01,1254.39,219.01,1035.38,20541.69
2640,71,7,2021-11-01,2021-11-01,1254.39,208.50,1045.89,19495.80
2641,71,8,2021-12-01,2021-12-01,1254.39,197.88,1056.51,18439.29
2642,71,9,2022-01-01,2022-01-02,1254.39,187.16,1067.23,17372.06
2643,71,10,2022-02-01,2022-02-01,1254.39,176.33,1078.06,16294.00
2644,71,11,2022-03-01,2022-03-01,1254.39,165.38,1089.01,15204.99
2645,71,12,2022-04-01,2022-04-01,1254.39,154.33,1100.06,14104.93
2646,71,13,2022-05-01,2022-05-01,1254.39,143.17,1111.22,12993.71
2647,71,14,2022-06-01,2022-06-01,1254.39,131.89,1122.50,11871.21
2648,71,15,2022-07-01,2022-07-01,1254.39,120.49,1133.90,10737.31
2649,71,16,2022-08-01,2022-08-01,1254.39,108.98,1145.41,9591.90
2650,71,17,2022-09-01,2022-09-01,1254.39,97.36,1157.03,8434.87
2651,71,18,2022-10-01,2022-10-01,1254.39,85.61,1168.78,7266.09
2652,71,19,2022-11-01,2022-11-01,1254.39,73.75,1180.64,6085.45
2653,71,20,2022-12-01,2022-12-01,1254.39,61.77,1192.62,4892.83
2654,71,21,2023-01-01,2023-01-01,1254.39,49.66,1204.73,3688.10
2655,71,22,2023-02-01,2023-02-01,1254.39,37.43,1216.96,2471.14
2656,71,23,2023-03-01,2023-03-01,1254.39,25.08,1229.31,1241.83
2657,71,24,2023-04-01,2023-04-01,1254.43,12.60,1241.83,0.00
2658,72,1,2025-01-01,2025-01-01,692.69,112.29,580.40,22219.60
2659,72,2,2025-02-01,2025-02-01,692.69,109.43,583.26,21636.34
2660,72,3,2025-03-01,2025-03-01,692.69,106.56,586.13,21050.21
2661,72,4,2025-04-01,2025-04-01,692.69,103.67,589.02,20461.19
2662,72,5,2025-05-01,2025-05-13,692.69,100.77,591.92,19869.27
2663,72,6,2025-06-01,2025-06-13,692.69,97.86,594.83,19274.44
2664,73,1,2021-02-01,2021-02-01,1410.84,620.36,790.48,255909.52
2665,73,2,2021-03-01,2021-03-05,1410.84,618.45,792.39,255117.13
2666,73,3,2021-04-01,2021-04-01,1410.84,616.53,794.31,254322.82
2667,73,4,2021-05-01,2021-05-01,1410.84,614.61,796.23,253526.59
2668,73,5,2021-06-01,2021-06-01,1410.84,612.69,798.15,252728.44
2669,73,6,2021-07-01,2021-07-02,1410.84,610.76,800.08,251928.36
2670,73,7,2021-08-01,2021-08-01,1410.84,608.83,802.01,251126.35
2671,73,8,2021-09-01,2021-09-01,1410.84,606.89,803.95,250322.40
2672,73,9,2021-10-01,2021-10-01,1410.84,604.95,805.89,249516.51
2673,73,10,2021-11-01,2021-11-01,1410.84,603.00,807.84,248708.67
2674,73,11,2021-12-01,2021-12-01,1410.84,601.05,809.79,247898.88
2675,73,12,2022-01-01,2022-01-01,1410.84,599.09,811.75,247087.13
2676,73,13,2022-02-01,2022-02-01,1410.84,597.13,813.71,246273.42
2677,73,14,2022-03-01,2022-03-01,1410.84,595.16,815.68,245457.74
2678,73,15,2022-04-01,2022-04-01,1410.84,593.19,817.65,244640.09
2679,73,16,2022-05-01,2022-05-01,1410.84,591.21,819.63,243820.46
2680,73,17,2022-06-01,2022-06-01,1410.84,589.23,821.61,242998.85
2681,73,18,2022-07-01,2022-07-04,1410.84,587.25,823.59,242175.26
2682,73,19,2022-08-01,2022-08-01,1410.84,585.26,825.58,241349.68
2683,73,20,2022-09-01,2022-09-01,1410.84,583.26,827.58,240522.10
2684,73,21,2022-10-01,2022-10-01,1410.84,581.26,829.58,239692.52
2685,73,22,2022-11-01,2022-11-01,1410.84,579.26,831.58,238860.94
2686,73,23,2022-12-01,2022-12-01,1410.84,577.25,833.59,238027.35
2687,73,24,2023-01-01,2023-01-01,1410.84,575.23,835.61,237191.74
2688,73,25,2023-02-01,2023-02-01,1410.84,573.21,837.63,236354.11
2689,73,26,2023-03-01,2023-03-01,1410.84,571.19,839.65,235514.46
2690,73,27,2023-04-01,2023-04-01,1410.84,569.16,841.68,234672.78
2691,73,28,2023-05-01,2023-05-01,1410.84,567.13,843.71,233829.07
2692,73,29,2023-06-01,2023-06-01,1410.84,565.09,845.75,232983.32
2693,73,30,2023-07-01,2023-07-01,1410.84,563.04,847.80,232135.52
2694,73,31,2023-08-01,2023-08-01,1410.84,560.99,849.85,231285.67
2695,73,32,2023-09-01,2023-09-01,1410.84,558.94,851.90,230433.77
2696,73,33,2023-10-01,2023-10-01,1410.84,556.88,853.96,229579.81
2697,73,34,2023-11-01,2023-11-01,1410.84,554.82,856.02,228723.79
2698,73,35,2023-12-01,2023-12-03,1410.84,552.75,858.09,227865.70
2699,73,36,2024-01-01,2024-01-01,1410.84,550.68,860.16,227005.54
2700,73,37,2024-02-01,2024-02-01,1410.84,548.60,862.24,226143.30
2701,73,38,2024-03-01,2024-03-01,1410.84,546.51,864.33,225278.97
2702,73,39,2024-04-01,2024-04-01,1410.84,544.42,866.42,224412.55
2703,73,40,2024-05-01,2024-05-01,1410.84,542.33,868.51,223544.04
2704,73,41,2024-06-01,2024-06-01,1410.84,540.23,870.61,222673.43
2705,73,42,2024-07-01,2024-07-01,1410.84,538.13,872.71,221800.72
2706,73,43,2024-08-01,2024-08-01,1410.84,536.02,874.82,220925.90
2707,73,44,2024-09-01,2024-09-01,1410.84,533.90,876.94,220048.96
2708,73,45,2024-10-01,2024-10-01,1410.84,531.78,879.06,219169.90
2709,73,46,2024-11-01,2024-11-01,1410.84,529.66,881.18,218288.72
2710,73,47,2024-12-01,2024-12-01,1410.84,527.53,883.31,217405.41
2711,73,48,2025-01-01,2025-01-09,1410.84,525.40,885.44,216519.97
2712,73,49,2025-02-01,2025-02-01,1410.84,523.26,887.58,215632.39
2713,73,50,2025-03-01,2025-03-01,1410.84,521.11,889.73,214742.66
2714,73,51,2025-04-01,2025-04-01,1410.84,518.96,891.88,213850.78
2715,73,52,2025-05-01,2025-05-01,1410.84,516.81,894.03,212956.75
2716,73,53,2025-06-01,2025-06-07,1410.84,514.65,896.19,212060.56
2717,74,1,2022-05-01,2022-05-01,650.74,193.06,457.68,38942.32
2718,74,2,2022-06-01,2022-06-01,650.74,190.82,459.92,38482.40
2719,74,3,2022-07-01,2022-07-01,650.74,188.56,462.18,38020.22
2720,74,4,2022-08-01,2022-08-01,650.74,186.30,464.44,37555.78
2721,74,5,2022-09-01,2022-09-01,650.74,184.02,466.72,37089.06
2722,74,6,2022-10-01,2022-10-01,650.74,181.74,469.00,36620.06
2723,74,7,2022-11-01,2022-11-01,650.74,179.44,471.30,36148.76
2724,74,8,2022-12-01,2022-12-01,650.74,177.13,473.61,35675.15
2725,74,9,2023-01-01,2023-01-01,650.74,174.81,475.93,35199.22
2726,74,10,2023-02-01,2023-02-01,650.74,172.48,478.26,34720.96
2727,74,11,2023-03-01,2023-03-01,650.74,170.13,480.61,34240.35
2728,74,12,2023-04-01,2023-04-01,650.74,167.78,482.96,33757.39
2729,74,13,2023-05-01,2023-05-02,650.74,165.41,485.33,33272.06
2730,74,14,2023-06-01,2023-06-01,650.74,163.03,487.71,32784.35
2731,74,15,2023-07-01,2023-07-01,650.74,160.64,490.10,32294.25
2732,74,16,2023-08-01,2023-08-01,650.74,158.24,492.50,31801.75
2733,74,17,2023-09-01,2023-09-01,650.74,155.83,494.91,31306.84
2734,74,18,2023-10-01,2023-10-01,650.74,153.40,497.34,30809.50
2735,74,19,2023-11-01,2023-11-01,650.74,150.97,499.77,30309.73
2736,74,20,2023-12-01,2023-12-01,650.74,148.52,502.22,29807.51
2737,74,21,2024-01-01,2024-01-01,650.74,146.06,504.68,29302.83
2738,74,22,2024-02-01,2024-02-01,650.74,143.58,507.16,28795.67
2739,74,23,2024-03-01,2024-03-01,650.74,141.10,509.64,28286.03
2740,74,24,2024-04-01,2024-04-01,650.74,138.60,512.14,27773.89
2741,74,25,2024-05-01,2024-05-02,650.74,136.09,514.65,27259.24
2742,74,26,2024-06-01,2024-06-01,650.74,133.57,517.17,26742.07
2743,74,27,2024-07-01,2024-07-10,650.74,131.04,519.70,26222.37
2744,74,28,2024-08-01,2024-08-01,650.74,128.49,522.25,25700.12
2745,74,29,2024-09-01,2024-09-10,650.74,125.93,524.81,25175.31
2746,74,30,2024-10-01,2024-10-01,650.74,123.36,527.38,24647.93
2747,74,31,2024-11-01,2024-11-01,650.74,120.77,529.97,24117.96
2748,74,32,2024-12-01,2024-12-01,650.74,118.18,532.56,23585.40
2749,74,33,2025-01-01,2025-01-01,650.74,115.57,535.17,23050.23
2750,74,34,2025-02-01,2025-02-10,650.74,112.95,537.79,22512.44
2751,74,35,2025-03-01,2025-03-01,650.74,110.31,540.43,21972.01
2752,74,36,2025-04-01,2025-04-01,650.74,107.66,543.08,21428.93
2753,74,37,2025-05-01,2025-05-01,650.74,105.00,545.74,20883.19
2754,74,38,2025-06-01,2025-06-01,650.74,102.33,548.41,20334.78
2755,74,39,2025-07-01,2025-07-01,650.74,99.64,551.10,19783.68
2756,74,40,2025-08-01,2025-08-01,650.74,96.94,553.80,19229.88
2757,74,41,2025-09-01,2025-09-01,650.74,94.23,556.51,18673.37
2758,74,42,2025-10-01,2025-10-01,650.74,91.50,559.24,18114.13
2759,74,43,2025-11-01,2025-11-01,650.74,88.76,561.98,17552.15
2760,74,44,2025-12-01,2025-12-01,650.74,86.01,564.73,16987.42
2761,74,45,2026-01-01,2026-01-01,650.74,83.24,567.50,16419.92
2762,74,46,2026-02-01,2026-02-01,650.74,80.46,570.28,15849.64
2763,74,47,2026-03-01,2026-03-01,650.74,77.66,573.08,15276.56
2764,74,48,2026-04-01,2026-04-01,650.74,74.86,575.88,14700.68
2765,74,49,2026-05-01,2026-05-01,650.74,72.03,578.71,14121.97
2766,74,50,2026-06-01,2026-06-01,650.74,69.20,581.54,13540.43
2767,74,51,2026-07-01,2026-07-01,650.74,66.35,584.39,12956.04
2768,74,52,2026-08-01,2026-08-01,650.74,63.48,587.26,12368.78
2769,74,53,2026-09-01,2026-09-01,650.74,60.61,590.13,11778.65
2770,74,54,2026-10-01,2026-10-01,650.74,57.72,593.02,11185.63
2771,74,55,2026-11-01,2026-11-01,650.74,54.81,595.93,10589.70
2772,74,56,2026-12-01,2026-12-01,650.74,51.89,598.85,9990.85
2773,74,57,2027-01-01,2027-01-11,650.74,48.96,601.78,9389.07
2774,74,58,2027-02-01,2027-02-01,650.74,46.01,604.73,8784.34
2775,74,59,2027-03-01,2027-03-01,650.74,43.04,607.70,8176.64
2776,74,60,2027-04-01,2027-04-04,650.74,40.07,610.67,7565.97
2777,74,61,2027-05-01,2027-05-01,650.74,37.07,613.67,6952.30
2778,74,62,2027-06-01,2027-06-01,650.74,34.07,616.67,6335.63
2779,74,63,2027-07-01,2027-07-01,650.74,31.04,619.70,5715.93
2780,74,64,2027-08-01,2027-08-01,650.74,28.01,622.73,5093.20
2781,74,65,2027-09-01,2027-09-04,650.74,24.96,625.78,4467.42
2782,74,66,2027-10-01,2027-10-01,650.74,21.89,628.85,3838.57
2783,74,67,2027-11-01,2027-11-08,650.74,18.81,631.93,3206.64
2784,74,68,2027-12-01,2027-12-01,650.74,15.71,635.03,2571.61
2785,74,69,2028-01-01,2028-01-01,650.74,12.60,638.14,1933.47
2786,74,70,2028-02-01,2028-02-01,650.74,9.47,641.27,1292.20
2787,74,71,2028-03-01,2028-03-01,650.74,6.33,644.41,647.79
2788,74,72,2028-04-01,2028-04-01,650.96,3.17,647.79,0.00
2789,75,1,2022-02-01,2022-02-01,1370.09,312.48,1057.61,42242.39
2790,75,2,2022-03-01,2022-03-10,1370.09,304.85,1065.24,41177.15
2791,75,3,2022-04-01,2022-04-06,1370.09,297.16,1072.93,40104.22
2792,75,4,2022-05-01,2022-05-01,1370.09,289.42,1080.67,39023.55
2793,75,5,2022-06-01,2022-06-01,1370.09,281.62,1088.47,37935.08
2794,75,6,2022-07-01,2022-07-01,1370.09,273.76,1096.33,36838.75
2795,75,7,2022-08-01,2022-08-01,1370.09,265.85,1104.24,35734.51
2796,75,8,2022-09-01,2022-09-01,1370.09,257.88,1112.21,34622.30
2797,75,9,2022-10-01,2022-10-01,1370.09,249.86,1120.23,33502.07
2798,75,10,2022-11-01,2022-11-01,1370.09,241.77,1128.32,32373.75
2799,75,11,2022-12-01,2022-12-01,1370.09,233.63,1136.46,31237.29
2800,75,12,2023-01-01,2023-01-01,1370.09,225.43,1144.66,30092.63
2801,75,13,2023-02-01,2023-02-02,1370.09,217.17,1152.92,28939.71
2802,75,14,2023-03-01,2023-03-01,1370.09,208.85,1161.24,27778.47
2803,75,15,2023-04-01,2023-04-01,1370.09,200.47,1169.62,26608.85
2804,75,16,2023-05-01,2023-05-01,1370.09,192.03,1178.06,25430.79
2805,75,17,2023-06-01,2023-06-01,1370.09,183.53,1186.56,24244.23
2806,75,18,2023-07-01,2023-07-01,1370.09,174.96,1195.13,23049.10
2807,75,19,2023-08-01,2023-08-01,1370.09,166.34,1203.75,21845.35
2808,75,20,2023-09-01,2023-09-01,1370.09,157.65,1212.44,20632.91
2809,75,21,2023-10-01,2023-10-01,1370.09,148.90,1221.19,19411.72
2810,75,22,2023-11-01,2023-11-01,1370.09,140.09,1230.00,18181.72
2811,75,23,2023-12-01,2023-12-01,1370.09,131.21,1238.88,16942.84
2812,75,24,2024-01-01,2024-01-01,1370.09,122.27,1247.82,15695.02
2813,75,25,2024-02-01,2024-02-01,1370.09,113.27,1256.82,14438.20
2814,75,26,2024-03-01,2024-03-01,1370.09,104.20,1265.89,13172.31
2815,75,27,2024-04-01,2024-04-01,1370.09,95.06,1275.03,11897.28
2816,75,28,2024-05-01,2024-05-01,1370.09,85.86,1284.23,10613.05
2817,75,29,2024-06-01,2024-06-01,1370.09,76.59,1293.50,9319.55
2818,75,30,2024-07-01,2024-07-01,1370.09,67.26,1302.83,8016.72
2819,75,31,2024-08-01,2024-08-01,1370.09,57.85,1312.24,6704.48
2820,75,32,2024-09-01,2024-09-01,1370.09,48.38,1321.71,5382.77
2821,75,33,2024-10-01,2024-10-07,1370.09,38.85,1331.24,4051.53
2822,75,34,2024-11-01,2024-11-07,1370.09,29.24,1340.85,2710.68
2823,75,35,2024-12-01,2024-12-08,1370.09,19.56,1350.53,1360.15
2824,75,36,2025-01-01,2025-01-01,1369.97,9.82,1360.15,0.00
2825,76,1,2025-02-01,2025-02-01,1453.01,574.77,878.24,272821.76
2826,76,2,2025-03-01,2025-03-01,1453.01,572.93,880.08,271941.68
2827,76,3,2025-04-01,2025-04-01,1453.01,571.08,881.93,271059.75
2828,76,4,2025-05-01,2025-05-01,1453.01,569.23,883.78,270175.97
2829,76,5,2025-06-01,2025-06-01,1453.01,567.37,885.64,269290.33
2830,77,1,2019-02-01,2019-02-01,559.23,241.49,317.74,102082.26
2831,77,2,2019-03-01,2019-03-01,559.23,240.74,318.49,101763.77
2832,77,3,2019-04-01,2019-04-01,559.23,239.99,319.24,101444.53
2833,77,4,2019-05-01,2019-05-01,559.23,239.24,319.99,101124.54
2834,77,5,2019-06-01,2019-06-01,559.23,238.49,320.74,100803.80
2835,77,6,2019-07-01,2019-07-01,559.23,237.73,321.50,100482.30
2836,77,7,2019-08-01,2019-08-01,559.23,236.97,322.26,100160.04
2837,77,8,2019-09-01,2019-09-03,559.23,236.21,323.02,99837.02
2838,77,9,2019-10-01,2019-10-01,559.23,235.45,323.78,99513.24
2839,77,10,2019-11-01,2019-11-01,559.23,234.69,324.54,99188.70
2840,77,11,2019-12-01,2019-12-01,559.23,233.92,325.31,98863.39
2841,77,12,2020-01-01,2020-01-01,559.23,233.15,326.08,98537.31
2842,77,13,2020-02-01,2020-02-01,559.23,232.38,326.85,98210.46
2843,77,14,2020-03-01,2020-03-01,559.23,231.61,327.62,97882.84
2844,77,15,2020-04-01,2020-04-10,559.23,230.84,328.39,97554.45
2845,77,16,2020-05-01,2020-05-03,559.23,230.07,329.16,97225.29
2846,77,17,2020-06-01,2020-06-05,559.23,229.29,329.94,96895.35
2847,77,18,2020-07-01,2020-07-01,559.23,228.51,330.72,96564.63
2848,77,19,2020-08-01,2020-08-01,559.23,227.73,331.50,96233.13
2849,77,20,2020-09-01,2020-09-01,559.23,226.95,332.28,95900.85
2850,77,21,2020-10-01,2020-10-01,559.23,226.17,333.06,95567.79
2851,77,22,2020-11-01,2020-11-01,559.23,225.38,333.85,95233.94
2852,77,23,2020-12-01,2020-12-01,559.23,224.59,334.64,94899.30
2853,77,24,2021-01-01,2021-01-01,559.23,223.80,335.43,94563.87
2854,77,25,2021-02-01,2021-02-01,559.23,223.01,336.22,94227.65
2855,77,26,2021-03-01,2021-03-01,559.23,222.22,337.01,93890.64
2856,77,27,2021-04-01,2021-04-01,559.23,221.43,337.80,93552.84
2857,77,28,2021-05-01,2021-05-01,559.23,220.63,338.60,93214.24
2858,77,29,2021-06-01,2021-06-01,559.23,219.83,339.40,92874.84
2859,77,30,2021-07-01,2021-07-01,559.23,219.03,340.20,92534.64
2860,77,31,2021-08-01,2021-08-12,559.23,218.23,341.00,92193.64
2861,77,32,2021-09-01,2021-09-01,559.23,217.42,341.81,91851.83
2862,77,33,2021-10-01,2021-10-01,559.23,216.62,342.61,91509.22
2863,77,34,2021-11-01,2021-11-01,559.23,215.81,343.42,91165.80
2864,77,35,2021-12-01,2021-12-01,559.23,215.00,344.23,90821.57
2865,77,36,2022-01-01,2022-01-01,559.23,214.19,345.04,90476.53
2866,77,37,2022-02-01,2022-02-01,559.23,213.37,345.86,90130.67
2867,77,38,2022-03-01,2022-03-01,559.23,212.56,346.67,89784.00
2868,77,39,2022-04-01,2022-04-01,559.23,211.74,347.49,89436.51
2869,77,40,2022-05-01,2022-05-01,559.23,210.92,348.31,89088.20
2870,77,41,2022-06-01,2022-06-01,559.23,210.10,349.13,88739.07
2871,77,42,2022-07-01,2022-07-01,559.23,209.28,349.95,88389.12
2872,77,43,2022-08-01,2022-08-01,559.23,208.45,350.78,88038.34
2873,77,44,2022-09-01,2022-09-01,559.23,207.62,351.61,87686.73
2874,77,45,2022-10-01,2022-10-01,559.23,206.79,352.44,87334.29
2875,77,46,2022-11-01,2022-11-01,559.23,205.96,353.27,86981.02
2876,77,47,2022-12-01,2022-12-01,559.23,205.13,354.10,86626.92
2877,77,48,2023-01-01,2023-01-01,559.23,204.30,354.93,86271.99
2878,77,49,2023-02-01,2023-02-01,559.23,203.46,355.77,85916.22
2879,77,50,2023-03-01,2023-03-01,559.23,202.62,356.61,85559.61
2880,77,51,2023-04-01,2023-04-01,559.23,201.78,357.45,85202.16
2881,77,52,2023-05-01,2023-05-01,559.23,200.94,358.29,84843.87
2882,77,53,2023-06-01,2023-06-01,559.23,200.09,359.14,84484.73
2883,77,54,2023-07-01,2023-07-01,559.23,199.24,359.99,84124.74
2884,77,55,2023-08-01,2023-08-01,559.23,198.39,360.84,83763.90
2885,77,56,2023-09-01,2023-09-01,559.23,197.54,361.69,83402.21
2886,77,57,2023-10-01,2023-10-01,559.23,196.69,362.54,83039.67
2887,77,58,2023-11-01,2023-11-10,559.23,195.84,363.39,82676.28
2888,77,59,2023-12-01,2023-12-01,559.23,194.98,364.25,82312.03
2889,77,60,2024-01-01,2024-01-01,559.23,194.12,365.11,81946.92
2890,77,61,2024-02-01,2024-02-01,559.23,193.26,365.97,81580.95
2891,77,62,2024-03-01,2024-03-06,559.23,192.40,366.83,81214.12
2892,77,63,2024-04-01,2024-04-13,559.23,191.53,367.70,80846.42
2893,77,64,2024-05-01,2024-05-01,559.23,190.66,368.57,80477.85
2894,77,65,2024-06-01,2024-06-01,559.23,189.79,369.44,80108.41
2895,77,66,2024-07-01,2024-07-01,559.23,188.92,370.31,79738.10
2896,77,67,2024-08-01,2024-08-01,559.23,188.05,371.18,79366.92
2897,77,68,2024-09-01,2024-09-01,559.23,187.17,372.06,78994.86
2898,77,69,2024-10-01,2024-10-01,559.23,186.30,372.93,78621.93
2899,77,70,2024-11-01,2024-11-01,559.23,185.42,373.81,78248.12
2900,77,71,2024-12-01,2024-12-01,559.23,184.54,374.69,77873.43
2901,77,72,2025-01-01,2025-01-01,559.23,183.65,375.58,77497.85
2902,77,73,2025-02-01,2025-02-01,559.23,182.77,376.46,77121.39
2903,77,74,2025-03-01,2025-03-01,559.23,181.88,377.35,76744.04
2904,77,75,2025-04-01,2025-04-01,559.23,180.99,378.24,76365.80
2905,77,76,2025-05-01,2025-05-06,559.23,180.10,379.13,75986.67
2906,77,77,2025-06-01,2025-06-01,559.23,179.20,380.03,75606.64
2907,78,1,2019-05-01,2019-05-01,658.60,261.24,397.36,42902.64
2908,78,2,2019-06-01,2019-06-01,658.60,258.85,399.75,42502.89
2909,78,3,2019-07-01,2019-07-01,658.60,256.43,402.17,42100.72
2910,78,4,2019-08-01,2019-08-01,658.60,254.01,404.59,41696.13
2911,78,5,2019-09-01,2019-09-01,658.60,251.57,407.03,41289.10
2912,78,6,2019-10-01,2019-10-01,658.60,249.11,409.49,40879.61
2913,78,7,2019-11-01,2019-11-01,658.60,246.64,411.96,40467.65
2914,78,8,2019-12-01,2019-12-01,658.60,244.15,414.45,40053.20
2915,78,9,2020-01-01,2020-01-01,658.60,241.65,416.95,39636.25
2916,78,10,2020-02-01,2020-02-01,658.60,239.14,419.46,39216.79
2917,78,11,2020-03-01,2020-03-01,658.60,236.61,421.99,38794.80
2918,78,12,2020-04-01,2020-04-10,658.60,234.06,424.54,38370.26
2919,78,13,2020-05-01,2020-05-01,658.60,231.50,427.10,37943.16
2920,78,14,2020-06-01,2020-06-01,658.60,228.92,429.68,37513.48
2921,78,15,2020-07-01,2020-07-01,658.60,226.33,432.27,37081.21
2922,78,16,2020-08-01,2020-08-01,658.60,223.72,434.88,36646.33
2923,78,17,2020-09-01,2020-09-01,658.60,221.10,437.50,36208.83
2924,78,18,2020-10-01,2020-10-01,658.60,218.46,440.14,35768.69
2925,78,19,2020-11-01,2020-11-01,658.60,215.80,442.80,35325.89
2926,78,20,2020-12-01,2020-12-02,658.60,213.13,445.47,34880.42
2927,78,21,2021-01-01,2021-01-01,658.60,210.45,448.15,34432.27
2928,78,22,2021-02-01,2021-02-01,658.60,207.74,450.86,33981.41
2929,78,23,2021-03-01,2021-03-01,658.60,205.02,453.58,33527.83
2930,78,24,2021-04-01,2021-04-01,658.60,202.28,456.32,33071.51
2931,78,25,2021-05-01,2021-05-01,658.60,199.53,459.07,32612.44
2932,78,26,2021-06-01,2021-06-01,658.60,196.76,461.84,32150.60
2933,78,27,2021-07-01,2021-07-01,658.60,193.98,464.62,31685.98
2934,78,28,2021-08-01,2021-08-01,658.60,191.17,467.43,31218.55
2935,78,29,2021-09-01,2021-09-01,658.60,188.35,470.25,30748.30
2936,78,30,2021-10-01,2021-10-01,658.60,185.51,473.09,30275.21
2937,78,31,2021-11-01,2021-11-01,658.60,182.66,475.94,29799.27
2938,78,32,2021-12-01,2021-12-01,658.60,179.79,478.81,29320.46
2939,78,33,2022-01-01,2022-01-01,658.60,176.90,481.70,28838.76
2940,78,34,2022-02-01,2022-02-01,658.60,173.99,484.61,28354.15
2941,78,35,2022-03-01,2022-03-01,658.60,171.07,487.53,27866.62
2942,78,36,2022-04-01,2022-04-01,658.60,168.13,490.47,27376.15
2943,78,37,2022-05-01,2022-05-01,658.60,165.17,493.43,26882.72
2944,78,38,2022-06-01,2022-06-01,658.60,162.19,496.41,26386.31
2945,78,39,2022-07-01,2022-07-01,658.60,159.20,499.40,25886.91
2946,78,40,2022-08-01,2022-08-07,658.60,156.18,502.42,25384.49
2947,78,41,2022-09-01,2022-09-09,658.60,153.15,505.45,24879.04
2948,78,42,2022-10-01,2022-10-01,658.60,150.10,508.50,24370.54
2949,78,43,2022-11-01,2022-11-01,658.60,147.04,511.56,23858.98
2950,78,44,2022-12-01,2022-12-01,658.60,143.95,514.65,23344.33
2951,78,45,2023-01-01,2023-01-01,658.60,140.84,517.76,22826.57
2952,78,46,2023-02-01,2023-02-01,658.60,137.72,520.88,22305.69
2953,78,47,2023-03-01,2023-03-01,658.60,134.58,524.02,21781.67
2954,78,48,2023-04-01,2023-04-01,658.60,131.42,527.18,21254.49
2955,78,49,2023-05-01,2023-05-01,658.60,128.24,530.36,20724.13
2956,78,50,2023-06-01,2023-06-04,658.60,125.04,533.56,20190.57
2957,78,51,2023-07-01,2023-07-01,658.60,121.82,536.78,19653.79
2958,78,52,2023-08-01,2023-08-01,658.60,118.58,540.02,19113.77
2959,78,53,2023-09-01,2023-09-01,658.60,115.32,543.28,18570.49
2960,78,54,2023-10-01,2023-10-02,658.60,112.04,546.56,18023.93
2961,78,55,2023-11-01,2023-11-01,658.60,108.74,549.86,17474.07
2962,78,56,2023-12-01,2023-12-01,658.60,105.43,553.17,16920.90
2963,78,57,2024-01-01,2024-01-01,658.60,102.09,556.51,16364.39
2964,78,58,2024-02-01,2024-02-01,658.60,98.73,559.87,15804.52
2965,78,59,2024-03-01,2024-03-10,658.60,95.35,563.25,15241.27
2966,78,60,2024-04-01,2024-04-01,658.60,91.96,566.64,14674.63
2967,78,61,2024-05-01,2024-05-01,658.60,88.54,570.06,14104.57
2968,78,62,2024-06-01,2024-06-01,658.60,85.10,573.50,13531.07
2969,78,63,2024-07-01,2024-07-03,658.60,81.64,576.96,12954.11
2970,78,64,2024-08-01,2024-08-01,658.60,78.16,580.44,12373.67
2971,78,65,2024-09-01,2024-09-01,658.60,74.65,583.95,11789.72
2972,78,66,2024-10-01,2024-10-01,658.60,71.13,587.47,11202.25
2973,78,67,2024-11-01,2024-11-01,658.60,67.59,591.01,10611.24
2974,78,68,2024-12-01,2024-12-01,658.60,64.02,594.58,10016.66
2975,78,69,2025-01-01,2025-01-01,658.60,60.43,598.17,9418.49
2976,78,70,2025-02-01,2025-02-01,658.60,56.82,601.78,8816.71
2977,78,71,2025-03-01,2025-03-01,658.60,53.19,605.41,8211.30
2978,78,72,2025-04-01,2025-04-01,658.60,49.54,609.06,7602.24
2979,78,73,2025-05-01,2025-05-01,658.60,45.87,612.73,6989.51
2980,78,74,2025-06-01,2025-06-01,658.60,42.17,616.43,6373.08
2981,79,1,2021-02-01,2021-02-13,684.75,286.58,398.17,94601.83
2982,79,2,2021-03-01,2021-03-01,684.75,285.38,399.37,94202.46
2983,79,3,2021-04-01,2021-04-01,684.75,284.18,400.57,93801.89
2984,79,4,2021-05-01,2021-05-01,684.75,282.97,401.78,93400.11
2985,79,5,2021-06-01,2021-06-12,684.75,281.76,402.99,92997.12
2986,79,6,2021-07-01,2021-07-01,684.75,280.54,404.21,92592.91
