id,ticker,company_name,trade_date,open_price,high_price,low_price,close_price,volume
2677,OKVL,Oakvale Construcción,2025-04-30,8.59,8.69,8.59,8.66,80476
2678,PNFD,Pinefield Logística,2025-04-30,28.51,28.59,28.42,28.53,272471
2679,STNB,Stonebridge Seguros,2025-04-30,57.80,58.22,57.37,57.70,100300
2680,VGRE,Vega Renovables,2025-04-30,97.91,98.79,96.42,97.76,130455
2681,ARCD,Arcadia Telecom,2025-05-01,9.64,10.25,9.43,9.89,344750
2682,BLHB,Blue Harbour Naval,2025-05-01,36.77,37.66,36.12,37.60,406080
2683,CALDR,Caldera Energía,2025-05-01,11.99,12.30,11.85,12.26,376283
2684,LKVW,Lakeview Alimentación,2025-05-01,11.87,11.87,11.82,11.85,228953
2685,MRDN,Meridiano Industrial,2025-05-01,35.53,36.10,35.21,35.99,284111
2686,NRTH,Northwind Farmacéutica,2025-05-01,102.07,102.70,101.89,101.99,235244
2687,OKVL,Oakvale Construcción,2025-05-01,8.59,8.63,8.58,8.63,214242
2688,PNFD,Pinefield Logística,2025-05-01,27.92,28.81,27.62,28.70,300193
2689,STNB,Stonebridge Seguros,2025-05-01,57.96,60.10,56.56,59.06,242421
2690,VGRE,Vega Renovables,2025-05-01,98.23,102.64,92.68,95.09,447985
2691,ARCD,Arcadia Telecom,2025-05-02,9.91,9.95,9.87,9.90,228108
2692,BLHB,Blue Harbour Naval,2025-05-02,37.73,37.94,37.23,37.27,146863
2693,CALDR,Caldera Energía,2025-05-02,12.29,12.86,12.15,12.67,464637
2694,LKVW,Lakeview Alimentación,2025-05-02,11.85,12.08,11.79,11.97,157394
2695,MRDN,Meridiano Industrial,2025-05-02,35.99,36.29,35.03,35.47,306277
2696,NRTH,Northwind Farmacéutica,2025-05-02,102.52,103.34,102.44,102.96,314572
2697,OKVL,Oakvale Construcción,2025-05-02,8.64,8.91,8.45,8.74,324095
2698,PNFD,Pinefield Logística,2025-05-02,28.48,29.83,28.33,29.13,292906
2699,STNB,Stonebridge Seguros,2025-05-02,59.57,59.72,59.39,59.39,254721
2700,VGRE,Vega Renovables,2025-05-02,94.65,96.37,92.65,93.17,450212
2701,ARCD,Arcadia Telecom,2025-05-05,9.95,9.99,9.92,9.92,263685
2702,BLHB,Blue Harbour Naval,2025-05-05,37.39,37.87,37.29,37.71,123635
2703,CALDR,Caldera Energía,2025-05-05,12.62,12.79,11.96,12.23,648669
2704,LKVW,Lakeview Alimentación,2025-05-05,11.94,11.98,11.80,11.81,356219
2705,MRDN,Meridiano Industrial,2025-05-05,35.41,36.03,34.67,35.95,295374
2706,NRTH,Northwind Farmacéutica,2025-05-05,102.03,102.08,100.08,101.36,238296
2707,OKVL,Oakvale Construcción,2025-05-05,8.77,9.01,8.75,8.86,182700
2708,PNFD,Pinefield Logística,2025-05-05,29.17,29.62,28.14,28.82,248680
2709,STNB,Stonebridge Seguros,2025-05-05,59.24,60.11,59.14,59.83,270465
2710,VGRE,Vega Renovables,2025-05-05,93.03,93.44,93.03,93.27,149424
2711,ARCD,Arcadia Telecom,2025-05-06,9.93,9.99,9.89,9.89,212663
2712,BLHB,Blue Harbour Naval,2025-05-06,37.90,38.21,37.56,37.71,216405
2713,CALDR,Caldera Energía,2025-05-06,12.22,12.28,12.05,12.17,207547
2714,LKVW,Lakeview Alimentación,2025-05-06,11.83,11.85,11.75,11.80,39953
2715,MRDN,Meridiano Industrial,2025-05-06,36.01,37.06,35.26,36.80,596860
2716,NRTH,Northwind Farmacéutica,2025-05-06,101.27,101.40,101.04,101.14,205650
2717,OKVL,Oakvale Construcción,2025-05-06,8.87,8.88,8.70,8.73,315909
2718,PNFD,Pinefield Logística,2025-05-06,29.38,29.46,29.28,29.36,286204
2719,STNB,Stonebridge Seguros,2025-05-06,60.62,62.28,58.94,59.22,275935
2720,VGRE,Vega Renovables,2025-05-06,94.25,94.26,93.16,94.17,246402
2721,ARCD,Arcadia Telecom,2025-05-07,9.85,10.07,9.75,9.97,210566
2722,BLHB,Blue Harbour Naval,2025-05-07,37.57,37.71,37.08,37.43,178067
2723,CALDR,Caldera Energía,2025-05-07,12.25,12.35,11.96,12.14,255636
2724,LKVW,Lakeview Alimentación,2025-05-07,11.74,12.05,11.64,11.90,203680
2725,MRDN,Meridiano Industrial,2025-05-07,36.82,36.98,36.60,36.70,143977
2726,NRTH,Northwind Farmacéutica,2025-05-07,101.99,102.36,101.06,101.26,233217
2727,OKVL,Oakvale Construcción,2025-05-07,8.67,8.74,8.59,8.59,342118
2728,PNFD,Pinefield Logística,2025-05-07,29.48,30.10,29.21,29.77,148241
2729,STNB,Stonebridge Seguros,2025-05-07,59.39,60.21,58.85,59.59,202101
2730,VGRE,Vega Renovables,2025-05-07,94.94,98.80,92.69,97.15,457448
2731,ARCD,Arcadia Telecom,2025-05-08,9.98,10.30,9.84,10.16,503286
2732,BLHB,Blue Harbour Naval,2025-05-08,37.68,37.84,37.49,37.74,331108
2733,CALDR,Caldera Energía,2025-05-08,12.05,12.41,11.95,12.22,230625
2734,LKVW,Lakeview Alimentación,2025-05-08,11.93,12.03,11.85,11.88,208326
2735,MRDN,Meridiano Industrial,2025-05-08,36.64,36.79,36.60,36.72,141797
2736,NRTH,Northwind Farmacéutica,2025-05-08,101.13,101.51,100.82,101.23,230295
2737,OKVL,Oakvale Construcción,2025-05-08,8.57,8.69,8.57,8.59,156340
2738,PNFD,Pinefield Logística,2025-05-08,29.39,29.62,29.14,29.53,321121
2739,STNB,Stonebridge Seguros,2025-05-08,59.83,62.59,59.23,60.98,412033
2740,VGRE,Vega Renovables,2025-05-08,97.47,97.70,95.11,96.54,235916
2741,ARCD,Arcadia Telecom,2025-05-09,10.20,10.45,10.09,10.32,275222
2742,BLHB,Blue Harbour Naval,2025-05-09,37.92,38.78,36.60,37.00,223774
2743,CALDR,Caldera Energía,2025-05-09,12.27,12.77,12.04,12.53,269964
2744,LKVW,Lakeview Alimentación,2025-05-09,11.88,12.01,11.84,11.95,224001
2745,MRDN,Meridiano Industrial,2025-05-09,36.70,37.18,35.78,36.07,533674
2746,NRTH,Northwind Farmacéutica,2025-05-09,101.20,103.58,99.41,103.07,220623
2747,OKVL,Oakvale Construcción,2025-05-09,8.56,8.67,8.54,8.60,114424
2748,PNFD,Pinefield Logística,2025-05-09,29.92,31.58,29.84,30.88,480155
2749,STNB,Stonebridge Seguros,2025-05-09,61.08,61.80,59.62,60.23,363116
2750,VGRE,Vega Renovables,2025-05-09,96.48,96.85,93.49,94.81,187441
2751,ARCD,Arcadia Telecom,2025-05-12,10.35,10.62,9.67,9.74,1129391
2752,BLHB,Blue Harbour Naval,2025-05-12,37.13,37.20,36.77,36.80,223230
2753,CALDR,Caldera Energía,2025-05-12,12.33,12.40,12.07,12.19,260889
2754,LKVW,Lakeview Alimentación,2025-05-12,11.93,11.94,11.92,11.93,230539
2755,MRDN,Meridiano Industrial,2025-05-12,36.09,36.69,36.02,36.35,309243
2756,NRTH,Northwind Farmacéutica,2025-05-12,102.46,103.22,101.44,103.02,36008
2757,OKVL,Oakvale Construcción,2025-05-12,8.57,8.62,8.48,8.53,175383
2758,PNFD,Pinefield Logística,2025-05-12,31.07,31.77,30.27,30.44,356912
2759,STNB,Stonebridge Seguros,2025-05-12,60.26,60.66,59.79,60.15,170182
2760,VGRE,Vega Renovables,2025-05-12,94.44,100.87,91.84,97.12,588560
2761,ARCD,Arcadia Telecom,2025-05-13,9.69,9.75,9.57,9.59,352386
2762,BLHB,Blue Harbour Naval,2025-05-13,36.75,37.38,35.58,36.17,303227
2763,CALDR,Caldera Energía,2025-05-13,12.20,12.89,12.00,12.57,449291
2764,LKVW,Lakeview Alimentación,2025-05-13,11.94,12.45,11.77,12.22,584849
2765,MRDN,Meridiano Industrial,2025-05-13,36.09,36.61,35.78,36.36,279610
2766,NRTH,Northwind Farmacéutica,2025-05-13,102.59,105.98,102.29,104.30,294141
2767,OKVL,Oakvale Construcción,2025-05-13,8.57,8.71,8.29,8.43,174812
2768,PNFD,Pinefield Logística,2025-05-13,30.28,30.99,29.85,30.87,198433
2769,STNB,Stonebridge Seguros,2025-05-13,60.20,60.27,59.67,59.93,201127
2770,VGRE,Vega Renovables,2025-05-13,96.82,97.56,95.03,95.82,275437
2771,ARCD,Arcadia Telecom,2025-05-14,9.53,9.93,9.49,9.76,261587
2772,BLHB,Blue Harbour Naval,2025-05-14,36.18,36.48,35.40,35.63,295216
2773,CALDR,Caldera Energía,2025-05-14,12.59,12.80,12.42,12.64,296379
2774,LKVW,Lakeview Alimentación,2025-05-14,12.25,12.65,12.16,12.50,322441
2775,MRDN,Meridiano Industrial,2025-05-14,36.36,37.34,35.88,36.72,195750
2776,NRTH,Northwind Farmacéutica,2025-05-14,104.17,104.32,103.57,103.80,217298
2777,OKVL,Oakvale Construcción,2025-05-14,8.42,8.73,8.40,8.54,219105
2778,PNFD,Pinefield Logística,2025-05-14,31.19,32.03,30.32,30.50,355619
2779,STNB,Stonebridge Seguros,2025-05-14,59.81,59.98,58.21,59.10,292186
2780,VGRE,Vega Renovables,2025-05-14,95.68,97.60,93.44,97.02,110817
2781,ARCD,Arcadia Telecom,2025-05-15,9.76,9.98,9.45,9.48,318710
2782,BLHB,Blue Harbour Naval,2025-05-15,35.53,36.21,34.98,35.95,232073
2783,CALDR,Caldera Energía,2025-05-15,12.78,12.97,12.43,12.62,189303
2784,LKVW,Lakeview Alimentación,2025-05-15,12.54,12.78,12.06,12.30,347661
2785,MRDN,Meridiano Industrial,2025-05-15,36.66,36.94,36.43,36.69,114007
2786,NRTH,Northwind Farmacéutica,2025-05-15,104.50,105.76,101.51,102.19,432781
2787,OKVL,Oakvale Construcción,2025-05-15,8.48,8.50,8.46,8.46,200453
2788,PNFD,Pinefield Logística,2025-05-15,30.51,31.35,29.16,29.45,297371
2789,STNB,Stonebridge Seguros,2025-05-15,59.15,59.35,57.06,58.19,219530
2790,VGRE,Vega Renovables,2025-05-15,96.04,96.53,92.73,94.93,394455
2791,ARCD,Arcadia Telecom,2025-05-16,9.50,9.87,9.30,9.73,484043
2792,BLHB,Blue Harbour Naval,2025-05-16,36.03,36.14,35.40,35.79,166784
2793,CALDR,Caldera Energía,2025-05-16,12.58,12.76,12.29,12.46,362259
2794,LKVW,Lakeview Alimentación,2025-05-16,12.34,12.39,12.24,12.30,190285
2795,MRDN,Meridiano Industrial,2025-05-16,36.78,37.27,36.19,36.48,324758
2796,NRTH,Northwind Farmacéutica,2025-05-16,101.36,103.21,101.16,102.56,300208
2797,OKVL,Oakvale Construcción,2025-05-16,8.46,8.50,8.45,8.47,249546
2798,PNFD,Pinefield Logística,2025-05-16,29.11,29.74,27.97,28.36,439616
2799,STNB,Stonebridge Seguros,2025-05-16,57.85,58.45,57.45,58.36,90903
2800,VGRE,Vega Renovables,2025-05-16,95.80,97.32,93.66,94.48,182762
2801,ARCD,Arcadia Telecom,2025-05-19,9.74,9.76,9.67,9.71,162039
2802,BLHB,Blue Harbour Naval,2025-05-19,35.68,36.86,35.20,36.85,453154
2803,CALDR,Caldera Energía,2025-05-19,12.42,12.94,12.30,12.84,393886
2804,LKVW,Lakeview Alimentación,2025-05-19,12.29,12.49,12.24,12.48,147287
2805,MRDN,Meridiano Industrial,2025-05-19,36.25,36.53,36.07,36.45,171600
2806,NRTH,Northwind Farmacéutica,2025-05-19,102.52,103.19,102.26,102.77,193584
2807,OKVL,Oakvale Construcción,2025-05-19,8.52,8.53,8.40,8.45,251589
2808,PNFD,Pinefield Logística,2025-05-19,28.37,29.91,27.64,29.13,307132
2809,STNB,Stonebridge Seguros,2025-05-19,58.19,58.20,57.62,58.00,214578
2810,VGRE,Vega Renovables,2025-05-19,94.62,94.90,92.24,93.28,231961
2811,ARCD,Arcadia Telecom,2025-05-20,9.77,9.80,9.67,9.72,140338
2812,BLHB,Blue Harbour Naval,2025-05-20,36.61,38.34,36.61,37.25,272356
2813,CALDR,Caldera Energía,2025-05-20,12.73,13.33,12.14,13.26,647345
2814,LKVW,Lakeview Alimentación,2025-05-20,12.51,12.52,12.39,12.41,18014
2815,MRDN,Meridiano Industrial,2025-05-20,36.41,36.88,35.28,35.85,328739
2816,NRTH,Northwind Farmacéutica,2025-05-20,103.13,103.19,102.64,102.79,188265
2817,OKVL,Oakvale Construcción,2025-05-20,8.46,8.51,8.40,8.48,198029
2818,PNFD,Pinefield Logística,2025-05-20,28.66,28.97,28.51,28.82,294025
2819,STNB,Stonebridge Seguros,2025-05-20,58.69,59.46,57.30,57.80,242189
2820,VGRE,Vega Renovables,2025-05-20,93.54,93.87,91.42,92.51,109071
2821,ARCD,Arcadia Telecom,2025-05-21,9.75,9.85,9.63,9.70,185368
2822,BLHB,Blue Harbour Naval,2025-05-21,37.50,38.07,36.88,36.95,427643
2823,CALDR,Caldera Energía,2025-05-21,13.30,13.82,13.14,13.56,128845
2824,LKVW,Lakeview Alimentación,2025-05-21,12.42,12.55,12.35,12.46,189433
2825,MRDN,Meridiano Industrial,2025-05-21,35.84,35.85,35.82,35.84,163057
2826,NRTH,Northwind Farmacéutica,2025-05-21,102.93,104.50,101.87,104.17,419649
2827,OKVL,Oakvale Construcción,2025-05-21,8.52,8.54,8.50,8.54,254924
2828,PNFD,Pinefield Logística,2025-05-21,28.66,29.62,28.31,29.23,377893
2829,STNB,Stonebridge Seguros,2025-05-21,58.19,58.26,58.10,58.12,170097
2830,VGRE,Vega Renovables,2025-05-21,92.44,99.14,88.73,97.37,414308
2831,ARCD,Arcadia Telecom,2025-05-22,9.63,9.70,9.57,9.70,206763
2832,BLHB,Blue Harbour Naval,2025-05-22,37.04,37.85,36.57,37.55,386998
2833,CALDR,Caldera Energía,2025-05-22,13.78,14.00,13.58,13.60,289514
2834,LKVW,Lakeview Alimentación,2025-05-22,12.43,12.68,12.34,12.68,302654
2835,MRDN,Meridiano Industrial,2025-05-22,35.60,35.86,35.37,35.63,249412
2836,NRTH,Northwind Farmacéutica,2025-05-22,104.48,105.45,103.39,105.09,407725
2837,OKVL,Oakvale Construcción,2025-05-22,8.53,8.57,8.46,8.50,294902
2838,PNFD,Pinefield Logística,2025-05-22,28.96,30.71,27.87,30.14,580901
2839,STNB,Stonebridge Seguros,2025-05-22,58.23,58.66,57.80,57.91,223925
2840,VGRE,Vega Renovables,2025-05-22,97.27,98.27,96.38,97.99,144184
2841,ARCD,Arcadia Telecom,2025-05-23,9.73,9.74,9.61,9.72,151759
2842,BLHB,Blue Harbour Naval,2025-05-23,37.31,38.04,36.07,36.66,474927
2843,CALDR,Caldera Energía,2025-05-23,13.51,14.11,13.38,13.81,412884
2844,LKVW,Lakeview Alimentación,2025-05-23,12.72,12.73,12.71,12.73,309759
2845,MRDN,Meridiano Industrial,2025-05-23,35.62,35.95,35.57,35.83,300143
2846,NRTH,Northwind Farmacéutica,2025-05-23,104.61,105.81,104.17,105.19,118380
2847,OKVL,Oakvale Construcción,2025-05-23,8.48,8.51,8.28,8.40,195356
2848,PNFD,Pinefield Logística,2025-05-23,30.11,30.17,29.58,29.96,283511
2849,STNB,Stonebridge Seguros,2025-05-23,57.69,58.93,57.18,58.86,233409
2850,VGRE,Vega Renovables,2025-05-23,97.35,104.28,93.81,100.56,346804
2851,ARCD,Arcadia Telecom,2025-05-26,9.77,9.81,9.61,9.72,194688
2852,BLHB,Blue Harbour Naval,2025-05-26,36.93,37.22,36.84,37.01,160504
2853,CALDR,Caldera Energía,2025-05-26,13.89,14.10,13.87,13.98,450218
2854,LKVW,Lakeview Alimentación,2025-05-26,12.80,12.81,12.78,12.78,158913
2855,MRDN,Meridiano Industrial,2025-05-26,35.89,36.09,35.57,35.64,368732
2856,NRTH,Northwind Farmacéutica,2025-05-26,106.13,107.30,105.63,106.80,398151
2857,OKVL,Oakvale Construcción,2025-05-26,8.42,8.60,8.08,8.17,456734
2858,PNFD,Pinefield Logística,2025-05-26,30.11,32.21,29.67,31.07,678456
2859,STNB,Stonebridge Seguros,2025-05-26,59.09,60.18,58.76,59.79,232299
2860,VGRE,Vega Renovables,2025-05-26,101.11,101.39,97.95,99.06,339281
2861,ARCD,Arcadia Telecom,2025-05-27,9.67,9.76,9.65,9.72,193073
2862,BLHB,Blue Harbour Naval,2025-05-27,37.35,38.40,37.33,37.87,594859
2863,CALDR,Caldera Energía,2025-05-27,13.85,14.09,13.76,14.08,242556
2864,LKVW,Lakeview Alimentación,2025-05-27,12.75,12.89,12.61,12.87,253088
2865,MRDN,Meridiano Industrial,2025-05-27,35.73,35.77,35.67,35.69,252385
2866,NRTH,Northwind Farmacéutica,2025-05-27,106.63,107.44,105.79,106.42,244509
2867,OKVL,Oakvale Construcción,2025-05-27,8.19,8.19,8.06,8.14,212677
2868,PNFD,Pinefield Logística,2025-05-27,30.87,31.07,30.87,31.02,217719
2869,STNB,Stonebridge Seguros,2025-05-27,59.76,60.48,58.58,59.17,258907
2870,VGRE,Vega Renovables,2025-05-27,99.01,99.59,98.17,98.52,322061
2871,ARCD,Arcadia Telecom,2025-05-28,9.75,9.80,9.50,9.55,401374
2872,BLHB,Blue Harbour Naval,2025-05-28,37.79,38.09,37.31,37.35,283196
2873,CALDR,Caldera Energía,2025-05-28,14.09,14.43,13.30,13.80,565168
2874,LKVW,Lakeview Alimentación,2025-05-28,12.90,13.04,12.67,12.68,292637
2875,MRDN,Meridiano Industrial,2025-05-28,35.44,36.06,35.10,35.88,229809
2876,NRTH,Northwind Farmacéutica,2025-05-28,106.78,107.23,106.34,107.06,129421
2877,OKVL,Oakvale Construcción,2025-05-28,8.10,8.23,7.94,7.98,466373
2878,PNFD,Pinefield Logística,2025-05-28,31.13,31.19,30.07,30.62,273937
2879,STNB,Stonebridge Seguros,2025-05-28,59.03,60.91,57.94,59.84,290737
2880,VGRE,Vega Renovables,2025-05-28,99.83,101.57,95.01,95.30,260929
2881,ARCD,Arcadia Telecom,2025-05-29,9.56,9.75,9.42,9.58,272297
2882,BLHB,Blue Harbour Naval,2025-05-29,37.56,38.43,35.82,36.70,396360
2883,CALDR,Caldera Energía,2025-05-29,13.84,13.89,13.75,13.78,133363
2884,LKVW,Lakeview Alimentación,2025-05-29,12.68,12.97,12.51,12.97,333659
2885,MRDN,Meridiano Industrial,2025-05-29,36.06,36.42,35.98,36.25,271802
2886,NRTH,Northwind Farmacéutica,2025-05-29,106.00,109.93,102.42,108.87,248030
2887,OKVL,Oakvale Construcción,2025-05-29,7.96,8.13,7.95,8.08,412707
2888,PNFD,Pinefield Logística,2025-05-29,30.48,33.24,29.50,32.07,844486
2889,STNB,Stonebridge Seguros,2025-05-29,59.83,62.31,58.06,60.49,238278
2890,VGRE,Vega Renovables,2025-05-29,94.47,95.06,94.45,95.00,272773
2891,ARCD,Arcadia Telecom,2025-05-30,9.59,9.89,9.47,9.80,381202
2892,BLHB,Blue Harbour Naval,2025-05-30,36.37,37.56,35.33,37.47,632277
2893,CALDR,Caldera Energía,2025-05-30,13.82,14.45,13.80,14.16,344371
2894,LKVW,Lakeview Alimentación,2025-05-30,12.91,13.01,12.90,12.96,240339
2895,MRDN,Meridiano Industrial,2025-05-30,36.17,36.35,36.08,36.31,73382
2896,NRTH,Northwind Farmacéutica,2025-05-30,109.08,111.86,108.12,110.97,320583
2897,OKVL,Oakvale Construcción,2025-05-30,8.06,8.27,7.94,8.15,231974
2898,PNFD,Pinefield Logística,2025-05-30,32.46,32.76,31.29,31.46,507750
2899,STNB,Stonebridge Seguros,2025-05-30,60.49,62.52,58.87,62.21,321052
2900,VGRE,Vega Renovables,2025-05-30,94.84,96.12,94.05,96.08,303440
2901,ARCD,Arcadia Telecom,2025-06-02,9.79,9.91,9.72,9.83,310393
2902,BLHB,Blue Harbour Naval,2025-06-02,37.67,37.71,37.17,37.45,180536
2903,CALDR,Caldera Energía,2025-06-02,13.99,14.17,13.94,14.08,299573
2904,LKVW,Lakeview Alimentación,2025-06-02,12.94,13.04,12.93,12.97,183586
2905,MRDN,Meridiano Industrial,2025-06-02,36.19,37.20,35.19,35.25,400241
2906,NRTH,Northwind Farmacéutica,2025-06-02,110.91,114.15,109.83,112.17,135936
2907,OKVL,Oakvale Construcción,2025-06-02,8.14,8.18,8.00,8.03,129696
2908,PNFD,Pinefield Logística,2025-06-02,32.02,32.22,31.58,31.83,427043
2909,STNB,Stonebridge Seguros,2025-06-02,62.00,64.27,61.17,63.13,151713
2910,VGRE,Vega Renovables,2025-06-02,96.69,98.48,89.60,92.95,656299
2911,ARCD,Arcadia Telecom,2025-06-03,9.87,10.04,9.38,9.51,503197
2912,BLHB,Blue Harbour Naval,2025-06-03,37.43,37.65,37.25,37.58,297733
2913,CALDR,Caldera Energía,2025-06-03,14.10,14.10,13.74,13.75,357788
2914,LKVW,Lakeview Alimentación,2025-06-03,12.97,13.30,12.84,13.09,374477
2915,MRDN,Meridiano Industrial,2025-06-03,35.43,35.45,35.41,35.43,270337
2916,NRTH,Northwind Farmacéutica,2025-06-03,111.85,117.33,109.26,114.95,594565
2917,OKVL,Oakvale Construcción,2025-06-03,8.03,8.06,7.93,7.95,323485
2918,PNFD,Pinefield Logística,2025-06-03,31.66,31.73,31.49,31.56,129229
2919,STNB,Stonebridge Seguros,2025-06-03,63.29,63.81,62.38,62.81,240187
2920,VGRE,Vega Renovables,2025-06-03,93.96,95.21,89.65,91.67,309927
2921,ARCD,Arcadia Telecom,2025-06-04,9.46,9.61,9.24,9.37,353285
2922,BLHB,Blue Harbour Naval,2025-06-04,37.71,37.72,37.70,37.71,314147
2923,CALDR,Caldera Energía,2025-06-04,13.83,13.94,13.56,13.71,282369
2924,LKVW,Lakeview Alimentación,2025-06-04,13.07,13.14,12.83,12.90,293531
2925,MRDN,Meridiano Industrial,2025-06-04,35.44,35.59,35.17,35.25,221777
2926,NRTH,Northwind Farmacéutica,2025-06-04,115.28,115.37,110.65,112.76,322905
2927,OKVL,Oakvale Construcción,2025-06-04,7.99,8.03,7.95,7.96,137697
2928,PNFD,Pinefield Logística,2025-06-04,31.51,31.57,31.44,31.46,185892
2929,STNB,Stonebridge Seguros,2025-06-04,62.52,63.09,62.24,62.81,143363
2930,VGRE,Vega Renovables,2025-06-04,91.91,96.37,87.98,88.81,236973
2931,ARCD,Arcadia Telecom,2025-06-05,9.40,9.45,9.34,9.44,216642
2932,BLHB,Blue Harbour Naval,2025-06-05,37.51,37.67,36.86,37.05,348307
2933,CALDR,Caldera Energía,2025-06-05,13.75,14.04,13.06,13.35,479393
2934,LKVW,Lakeview Alimentación,2025-06-05,12.84,13.02,12.66,12.94,286453
2935,MRDN,Meridiano Industrial,2025-06-05,35.14,35.23,34.87,35.12,233212
2936,NRTH,Northwind Farmacéutica,2025-06-05,112.46,112.51,112.36,112.44,175640
2937,OKVL,Oakvale Construcción,2025-06-05,7.91,8.18,7.71,8.14,166191
2938,PNFD,Pinefield Logística,2025-06-05,31.10,32.28,30.33,31.84,149106
2939,STNB,Stonebridge Seguros,2025-06-05,63.22,64.33,62.27,63.49,312029
2940,VGRE,Vega Renovables,2025-06-05,88.42,89.90,87.90,88.67,181579
2941,ARCD,Arcadia Telecom,2025-06-06,9.39,9.45,9.38,9.42,121114
2942,BLHB,Blue Harbour Naval,2025-06-06,36.99,37.87,36.44,37.69,330487
2943,CALDR,Caldera Energía,2025-06-06,13.30,13.33,13.26,13.26,181663
2944,LKVW,Lakeview Alimentación,2025-06-06,13.00,13.01,13.00,13.00,284117
2945,MRDN,Meridiano Industrial,2025-06-06,35.34,35.91,34.47,34.64,192557
2946,NRTH,Northwind Farmacéutica,2025-06-06,112.27,113.22,108.72,110.35,270624
2947,OKVL,Oakvale Construcción,2025-06-06,8.10,8.29,7.83,7.91,432175
2948,PNFD,Pinefield Logística,2025-06-06,31.48,32.79,30.25,31.78,321282
2949,STNB,Stonebridge Seguros,2025-06-06,63.73,64.78,60.84,62.27,339572
2950,VGRE,Vega Renovables,2025-06-06,88.65,91.93,87.37,91.52,484869
2951,ARCD,Arcadia Telecom,2025-06-09,9.45,9.47,9.43,9.46,241683
2952,BLHB,Blue Harbour Naval,2025-06-09,37.66,38.48,36.27,37.07,338052
2953,CALDR,Caldera Energía,2025-06-09,13.38,13.50,13.13,13.21,375836
2954,LKVW,Lakeview Alimentación,2025-06-09,13.07,13.08,12.92,12.98,227462
2955,MRDN,Meridiano Industrial,2025-06-09,34.59,34.71,34.42,34.45,210582
2956,NRTH,Northwind Farmacéutica,2025-06-09,110.05,111.46,109.63,110.84,237944
2957,OKVL,Oakvale Construcción,2025-06-09,7.93,7.98,7.92,7.94,121452
2958,PNFD,Pinefield Logística,2025-06-09,31.60,31.69,31.46,31.57,200869
2959,STNB,Stonebridge Seguros,2025-06-09,62.27,65.42,60.65,64.17,507868
2960,VGRE,Vega Renovables,2025-06-09,91.94,94.96,91.92,93.64,495503
2961,ARCD,Arcadia Telecom,2025-06-10,9.48,9.57,9.35,9.41,357620
2962,BLHB,Blue Harbour Naval,2025-06-10,36.78,37.96,36.76,37.70,384504
2963,CALDR,Caldera Energía,2025-06-10,13.16,13.43,12.89,13.32,206514
2964,LKVW,Lakeview Alimentación,2025-06-10,12.93,13.07,12.81,12.84,359683
2965,MRDN,Meridiano Industrial,2025-06-10,34.29,35.09,33.74,35.00,447368
2966,NRTH,Northwind Farmacéutica,2025-06-10,110.52,112.06,110.01,111.27,106826
2967,OKVL,Oakvale Construcción,2025-06-10,7.89,8.11,7.75,8.08,247400
2968,PNFD,Pinefield Logística,2025-06-10,31.98,33.03,29.48,30.42,594694
2969,STNB,Stonebridge Seguros,2025-06-10,64.08,66.35,62.90,65.39,333211
2970,VGRE,Vega Renovables,2025-06-10,92.46,106.59,90.05,99.50,705634
2971,ARCD,Arcadia Telecom,2025-06-11,9.46,9.65,9.43,9.59,290081
2972,BLHB,Blue Harbour Naval,2025-06-11,37.46,39.04,37.26,38.57,262981
2973,CALDR,Caldera Energía,2025-06-11,13.28,13.86,13.19,13.57,526046
2974,LKVW,Lakeview Alimentación,2025-06-11,12.81,12.89,12.65,12.75,247121
2975,MRDN,Meridiano Industrial,2025-06-11,35.03,35.20,34.87,34.95,117936
2976,NRTH,Northwind Farmacéutica,2025-06-11,111.58,111.93,111.54,111.68,141536
2977,OKVL,Oakvale Construcción,2025-06-11,8.07,8.12,8.04,8.09,237286
2978,PNFD,Pinefield Logística,2025-06-11,30.49,31.18,29.47,29.58,400660
2979,STNB,Stonebridge Seguros,2025-06-11,65.49,66.22,64.47,64.87,217005
2980,VGRE,Vega Renovables,2025-06-11,100.03,110.36,98.91,106.53,896485
2981,ARCD,Arcadia Telecom,2025-06-12,9.69,9.74,9.46,9.52,379326
2982,BLHB,Blue Harbour Naval,2025-06-12,38.55,39.34,36.98,37.81,354068
2983,CALDR,Caldera Energía,2025-06-12,13.56,14.40,13.49,14.09,552437
2984,LKVW,Lakeview Alimentación,2025-06-12,12.73,12.94,12.12,12.43,316431
2985,MRDN,Meridiano Industrial,2025-06-12,34.85,35.67,34.76,35.22,304132
2986,NRTH,Northwind Farmacéutica,2025-06-12,111.92,112.72,111.71,111.86,165954
