id,vehicle_id,dealership_id,service_date,mileage_km,service_type,parts_cost,labour_cost,total_cost
3459,605,1,2020-08-26,16556,Bodywork repair,729.98,338.40,1068.38
3460,605,,2022-02-24,26585,Routine service,123.83,80.64,204.47
3461,605,,2023-04-22,34323,Oil and filter change,43.26,47.52,90.78
3462,605,,2023-05-21,34854,Routine service,135.20,87.84,223.04
3463,605,,2024-12-24,45544,Oil and filter change,64.31,43.20,107.51
3464,605,,2025-04-07,47450,Clutch repair,741.55,329.76,1071.31
3465,605,25,2025-04-16,47615,Routine service,71.88,72.00,143.88
3466,606,26,2019-08-21,5169,Battery replacement,195.29,24.48,219.77
3467,606,21,2020-02-21,10150,Battery replacement,166.05,25.44,191.49
3468,606,,2022-04-26,31668,Brake replacement,318.50,100.80,419.30
3469,606,,2022-07-20,33968,Oil and filter change,53.46,46.56,100.02
3470,606,,2022-08-15,34672,Tyre replacement,178.05,58.56,236.61
3471,606,25,2022-08-19,35553,Oil and filter change,69.37,39.36,108.73
3472,606,,2024-05-30,52374,Oil and filter change,37.33,45.12,82.45
3473,607,23,2019-07-11,4956,Oil and filter change,55.99,43.68,99.67
3474,607,17,2020-08-12,20996,Suspension repair,204.91,148.32,353.23
3475,607,5,2020-09-02,21843,Clutch repair,739.14,310.56,1049.70
3476,607,,2023-04-03,59846,Routine service,146.38,89.28,235.66
3477,607,,2023-09-04,66052,Oil and filter change,44.99,34.56,79.55
3478,607,,2024-09-15,81246,Routine service,61.06,69.60,130.66
3479,609,8,2024-08-29,3550,Routine service,156.68,72.00,228.68
3480,610,19,2024-06-15,11927,Routine service,119.25,87.84,207.09
3481,610,6,2024-08-12,14988,Routine service,145.27,66.24,211.51
3482,611,17,2016-07-25,7740,Tyre replacement,479.26,52.80,532.06
3483,611,19,2017-04-14,15010,Tyre replacement,204.53,45.12,249.65
3484,611,6,2017-06-05,16448,Bodywork repair,350.45,294.72,645.17
3485,611,11,2018-08-29,28887,Oil and filter change,70.32,42.72,113.04
3486,611,4,2019-05-18,36130,Suspension repair,377.11,132.48,509.59
3487,611,14,2020-02-13,43621,Battery replacement,150.93,20.64,171.57
3488,611,27,2022-05-12,66261,Oil and filter change,74.91,42.24,117.15
3489,611,,2023-12-11,82240,Timing belt replacement,318.58,198.24,516.82
3490,611,3,2024-09-08,89759,Oil and filter change,80.19,35.52,115.71
3491,611,,2024-09-28,90528,Oil and filter change,51.70,46.56,98.26
3492,611,,2025-04-20,95951,Routine service,141.71,61.92,203.63
3493,612,6,2014-09-17,11521,Brake replacement,160.19,113.76,273.95
3494,612,21,2015-03-19,20728,Tyre replacement,584.06,46.56,630.62
3495,612,14,2016-03-18,39092,Oil and filter change,50.88,44.16,95.04
3496,612,11,2016-05-14,41960,Air conditioning service,114.94,57.60,172.54
3497,612,29,2016-09-07,47796,Oil and filter change,44.99,37.92,82.91
3498,612,11,2018-10-04,85883,Bodywork repair,476.79,307.68,784.47
3499,612,20,2019-10-23,105203,Routine service,122.76,61.92,184.68
3500,612,,2019-11-20,106611,Suspension repair,277.80,161.76,439.56
3501,612,,2023-06-25,172672,Routine service,163.77,70.56,234.33
3502,612,12,2023-08-06,174785,Battery replacement,100.44,22.08,122.52
3503,612,,2023-12-18,181527,Oil and filter change,71.32,45.12,116.44
3504,612,,2025-06-02,208293,Oil and filter change,63.54,45.12,108.66
3505,613,26,2019-10-30,6896,Battery replacement,85.93,26.88,112.81
3506,613,24,2020-10-09,11722,Routine service,96.42,68.64,165.06
3507,613,17,2021-03-24,14045,Routine service,164.16,64.32,228.48
3508,613,,2022-10-08,21920,Routine service,163.00,68.64,231.64
3509,613,,2024-12-12,33056,Brake replacement,252.87,90.24,343.11
3510,613,,2025-01-19,33587,Oil and filter change,58.86,39.84,98.70
3511,613,,2025-06-03,35476,Routine service,146.65,84.48,231.13
3512,614,8,2015-02-01,12490,Routine service,61.86,87.84,149.70
3513,614,7,2015-03-01,13972,Oil and filter change,57.28,39.36,96.64
3514,614,11,2016-12-12,48479,Routine service,67.38,76.32,143.70
3515,614,20,2017-01-13,50173,Routine service,155.32,67.68,223.00
3516,614,,2018-06-03,76953,Oil and filter change,63.79,44.16,107.95
3517,614,24,2019-07-03,97859,Brake replacement,106.20,100.80,207.00
3518,614,18,2019-11-01,104263,Routine service,129.14,71.52,200.66
3519,614,,2021-01-12,127444,Air conditioning service,41.12,71.04,112.16
3520,614,24,2021-10-27,142687,Routine service,88.84,72.48,161.32
3521,614,,2022-12-10,164333,Bodywork repair,248.88,291.84,540.72
3522,614,7,2023-03-14,169308,Routine service,137.57,67.20,204.77
3523,614,24,2024-12-08,202916,Routine service,82.82,72.96,155.78
3524,614,,2025-01-08,204556,Routine service,142.13,85.92,228.05
3525,615,6,2011-10-26,2395,Oil and filter change,55.26,44.16,99.42
3526,615,7,2012-12-22,17518,Oil and filter change,77.07,45.60,122.67
3527,615,19,2014-05-25,36073,Tyre replacement,319.59,48.96,368.55
3528,615,26,2014-07-06,37575,Oil and filter change,76.50,46.56,123.06
3529,615,,2015-06-12,49766,Oil and filter change,78.57,44.16,122.73
3530,615,,2015-11-12,55236,Routine service,143.71,87.84,231.55
3531,615,,2016-06-30,63495,Routine service,141.15,66.72,207.87
3532,615,,2016-07-14,63995,Oil and filter change,52.10,41.28,93.38
3533,615,13,2016-12-09,69287,Oil and filter change,54.64,45.60,100.24
3534,615,,2023-11-07,159525,Oil and filter change,54.88,36.48,91.36
3535,615,,2024-04-15,165245,Routine service,145.67,67.68,213.35
3536,615,,2024-10-22,172038,Routine service,97.94,71.04,168.98
3537,615,10,2025-05-17,179438,Air conditioning service,41.27,56.16,97.43
3538,618,13,2015-06-12,3588,Brake replacement,164.68,94.08,258.76
3539,618,15,2016-08-29,19682,Tyre replacement,584.96,55.20,640.16
3540,618,28,2017-01-29,25228,Routine service,110.51,67.20,177.71
3541,618,1,2017-11-19,35885,Clutch repair,420.25,303.84,724.09
3542,618,12,2018-02-24,39401,Routine service,88.66,85.92,174.58
3543,618,,2020-09-12,73149,Routine service,90.80,73.44,164.24
3544,618,,2021-01-24,78006,Routine service,86.54,64.32,150.86
3545,618,19,2022-04-22,94426,Tyre replacement,269.50,48.48,317.98
3546,618,,2022-08-17,98667,Tyre replacement,516.88,51.84,568.72
3547,618,19,2022-09-22,99972,Brake replacement,251.04,93.12,344.16
3548,618,25,2023-07-30,111245,Tyre replacement,426.20,53.28,479.48
3549,619,14,2020-02-15,33868,Tyre replacement,161.44,53.28,214.72
3550,619,15,2020-06-07,41200,Brake replacement,203.06,104.16,307.22
3551,619,17,2021-07-06,66764,Brake replacement,118.77,119.04,237.81
3552,619,,2021-09-11,71111,Oil and filter change,83.10,33.60,116.70
3553,619,,2021-10-21,73706,Oil and filter change,63.16,42.72,105.88
3554,619,,2022-09-26,95766,Routine service,169.98,85.92,255.90
3555,619,21,2023-04-23,109326,Oil and filter change,72.22,40.32,112.54
3556,619,15,2025-05-12,157988,Battery replacement,186.09,23.04,209.13
3557,620,13,2021-03-11,2939,Routine service,89.89,72.00,161.89
3558,620,14,2021-05-10,5611,Oil and filter change,88.13,35.04,123.17
3559,620,23,2021-07-23,8907,Oil and filter change,83.61,37.92,121.53
3560,620,3,2022-09-16,27614,Bodywork repair,830.97,264.96,1095.93
3561,620,26,2023-06-17,39817,Routine service,65.16,85.44,150.60
3562,620,30,2023-09-04,43336,Timing belt replacement,271.28,217.44,488.72
3563,621,11,2016-01-30,4228,Air conditioning service,128.13,48.96,177.09
3564,621,9,2016-04-16,7011,Routine service,135.95,64.80,200.75
3565,621,30,2019-06-11,48614,Routine service,127.89,78.72,206.61
3566,621,10,2020-09-14,65276,Brake replacement,312.75,98.88,411.63
3567,621,,2020-12-16,68637,Clutch repair,634.70,267.36,902.06
3568,621,1,2022-11-16,93938,Air conditioning service,120.37,64.80,185.17
3569,621,15,2023-08-31,104348,Routine service,60.72,73.92,134.64
3570,621,20,2023-09-14,104854,Brake replacement,95.55,95.52,191.07
3571,621,,2024-01-17,109372,Air conditioning service,47.00,52.32,99.32
3572,621,25,2024-06-26,115191,Routine service,140.53,79.20,219.73
3573,622,29,2023-06-03,3728,Tyre replacement,414.58,46.56,461.14
3574,622,28,2023-08-15,4128,Routine service,80.20,63.36,143.56
3575,622,14,2023-10-06,4488,Timing belt replacement,541.42,266.88,808.30
3576,622,,2025-03-05,7238,Oil and filter change,86.89,47.04,133.93
3577,623,12,2021-01-29,569,Oil and filter change,49.16,39.36,88.52
3578,623,22,2022-05-14,19673,Clutch repair,713.67,227.52,941.19
3579,623,18,2022-07-07,21914,Oil and filter change,58.18,34.56,92.74
3580,623,6,2023-01-03,29385,Tyre replacement,343.93,57.12,401.05
3581,624,2,2023-05-31,28178,Routine service,160.33,75.36,235.69
3582,624,29,2023-07-27,31315,Routine service,168.30,78.72,247.02
3583,624,2,2023-11-15,37424,Suspension repair,279.33,169.92,449.25
3584,625,7,2022-07-14,2980,Routine service,147.22,83.52,230.74
3585,625,15,2022-08-07,3258,Brake replacement,217.91,111.84,329.75
3586,625,15,2023-09-07,7687,Battery replacement,205.34,27.84,233.18
3587,625,12,2025-06-14,14926,Routine service,72.46,65.76,138.22
3588,626,30,2017-01-26,6089,Routine service,115.57,75.36,190.93
3589,626,16,2017-03-01,7921,Routine service,120.57,84.48,205.05
3590,626,17,2018-01-26,25757,Oil and filter change,60.42,38.40,98.82
3591,626,16,2018-04-12,29853,Routine service,163.29,81.60,244.89
3592,626,25,2018-06-20,33571,Oil and filter change,79.43,44.64,124.07
3593,626,8,2018-09-07,37828,Routine service,67.91,87.36,155.27
3594,626,,2019-11-04,60622,Oil and filter change,56.89,38.88,95.77
3595,626,,2021-02-24,86380,Routine service,172.57,84.96,257.53
3596,626,,2022-05-17,110467,Oil and filter change,56.01,40.32,96.33
3597,626,,2023-10-14,138218,Routine service,140.61,86.40,227.01
3598,627,19,2021-08-03,21293,Routine service,63.02,84.00,147.02
3599,627,,2023-12-11,46868,Oil and filter change,76.76,34.08,110.84
3600,627,30,2024-03-28,50080,Suspension repair,158.18,163.20,321.38
3601,627,,2024-07-07,53084,Oil and filter change,84.67,36.48,121.15
3602,627,7,2024-10-11,55939,Routine service,87.44,69.60,157.04
3603,627,,2024-10-17,56661,Tyre replacement,524.44,60.00,584.44
3604,628,11,2023-02-28,28961,Routine service,146.05,88.32,234.37
3605,628,26,2023-10-30,42219,Routine service,88.13,61.92,150.05
3606,628,30,2024-12-31,65475,Routine service,136.75,88.80,225.55
3607,628,,2025-03-02,68789,Timing belt replacement,433.30,197.28,630.58
3608,629,7,2017-10-22,1177,Brake replacement,198.35,115.20,313.55
3609,629,11,2019-04-30,4216,Routine service,167.60,77.76,245.36
3610,629,,2020-05-15,6302,Routine service,114.07,75.36,189.43
3611,629,,2021-09-28,9045,Routine service,161.44,87.36,248.80
3612,629,,2022-05-15,10299,Oil and filter change,44.07,37.44,81.51
3613,629,,2022-08-15,11189,Routine service,147.94,77.76,225.70
3614,629,,2024-11-06,15260,Routine service,105.48,79.68,185.16
3615,630,15,2024-06-25,7989,Routine service,166.12,72.48,238.60
3616,630,28,2024-08-30,9690,Routine service,100.52,68.64,169.16
3617,631,7,2017-12-08,5400,Routine service,113.53,69.12,182.65
3618,631,11,2019-07-29,38695,Air conditioning service,93.47,61.44,154.91
3619,631,5,2019-10-22,43427,Timing belt replacement,441.46,219.36,660.82
3620,631,30,2019-11-19,44986,Clutch repair,301.58,329.28,630.86
3621,631,2,2020-03-19,51723,Timing belt replacement,491.42,269.76,761.18
3622,631,,2022-02-08,90195,Oil and filter change,68.30,33.60,101.90
3623,631,,2022-11-17,105896,Routine service,127.53,63.84,191.37
3624,631,,2023-03-30,113301,Routine service,76.76,88.32,165.08
3625,632,15,2023-07-01,3176,Oil and filter change,58.36,36.48,94.84
3626,632,15,2025-02-18,20766,Routine service,162.51,85.44,247.95
3627,633,27,2020-08-06,4288,Routine service,68.08,68.16,136.24
3628,633,15,2020-11-29,7107,Routine service,122.17,72.00,194.17
3629,633,15,2021-05-21,11347,Battery replacement,136.10,25.44,161.54
3630,633,,2023-03-01,27253,Battery replacement,122.88,27.84,150.72
3631,633,,2023-11-14,33576,Oil and filter change,41.40,43.68,85.08
3632,633,10,2024-06-20,38943,Clutch repair,560.75,225.12,785.87
3633,635,10,2024-01-18,7481,Routine service,100.66,62.88,163.54
3634,635,25,2025-03-25,14745,Oil and filter change,66.48,42.24,108.72
3635,636,2,2016-04-27,29268,Routine service,101.73,83.52,185.25
3636,636,21,2016-07-22,32638,Routine service,102.00,74.40,176.40
3637,636,,2018-01-09,53639,Routine service,166.00,76.32,242.32
3638,636,28,2018-09-25,63787,Air conditioning service,82.03,68.16,150.19
3639,636,,2018-11-01,65237,Tyre replacement,403.08,55.68,458.76
3640,636,,2019-01-16,68215,Routine service,99.68,89.76,189.44
3641,636,,2020-05-01,86669,Oil and filter change,84.64,34.56,119.20
3642,636,,2020-10-12,93095,Tyre replacement,392.03,52.32,444.35
3643,636,,2021-08-30,105711,Oil and filter change,69.01,39.36,108.37
3644,636,6,2022-06-29,117583,Routine service,99.37,79.68,179.05
3645,636,,2024-08-26,148498,Routine service,159.44,85.44,244.88
3646,636,20,2024-12-26,153278,Air conditioning service,78.67,54.72,133.39
3647,637,2,2011-05-21,1222,Routine service,111.73,72.48,184.21
3648,637,19,2012-04-11,9355,Routine service,65.96,82.56,148.52
3649,637,22,2014-10-15,32232,Tyre replacement,192.69,43.68,236.37
3650,637,29,2016-02-01,44058,Battery replacement,176.60,28.32,204.92
3651,637,,2016-03-09,44981,Tyre replacement,247.94,45.60,293.54
3652,637,,2016-07-05,47925,Oil and filter change,73.45,33.60,107.05
3653,637,26,2016-07-17,48311,Tyre replacement,168.56,45.60,214.16
3654,637,27,2019-05-27,74270,Oil and filter change,79.64,39.84,119.48
3655,637,,2020-08-22,85572,Tyre replacement,612.34,47.04,659.38
3656,637,,2020-09-14,86145,Oil and filter change,40.99,45.12,86.11
3657,637,,2020-11-13,87642,Routine service,111.16,86.88,198.04
3658,637,11,2021-12-05,97297,Routine service,83.46,62.88,146.34
3659,637,,2022-08-30,103983,Air conditioning service,58.20,69.60,127.80
3660,637,,2025-02-06,126212,Battery replacement,97.28,28.32,125.60
3661,637,,2025-03-02,126954,Suspension repair,148.56,129.12,277.68
3662,638,1,2018-10-08,14038,Oil and filter change,58.08,47.52,105.60
3663,638,10,2019-10-05,37457,Brake replacement,183.44,99.84,283.28
3664,638,27,2020-05-18,52078,Suspension repair,344.61,169.92,514.53
3665,638,11,2020-11-07,63270,Oil and filter change,69.63,33.12,102.75
3666,638,,2023-01-27,115736,Brake replacement,224.10,102.24,326.34
3667,638,,2023-03-31,119812,Routine service,69.09,87.36,156.45
3668,638,7,2024-04-16,144524,Routine service,111.68,66.24,177.92
3669,638,,2025-02-05,163609,Tyre replacement,447.58,54.72,502.30
3670,639,12,2020-10-10,1892,Battery replacement,92.24,21.12,113.36
3671,639,6,2022-06-26,19783,Bodywork repair,603.36,273.12,876.48
3672,639,19,2023-05-16,29073,Oil and filter change,48.18,44.64,92.82
3673,639,21,2023-05-17,29678,Routine service,94.84,74.88,169.72
3674,639,8,2024-08-02,41803,Clutch repair,505.53,293.76,799.29
3675,640,21,2015-01-01,1420,Battery replacement,152.21,26.40,178.61
3676,640,5,2015-12-21,12851,Brake replacement,175.10,91.68,266.78
3677,640,22,2016-11-14,23474,Routine service,95.57,88.80,184.37
3678,640,6,2016-12-12,24378,Routine service,93.33,81.12,174.45
3679,640,,2018-09-11,44979,Tyre replacement,477.10,42.24,519.34
3680,640,6,2019-03-09,50759,Battery replacement,195.28,27.36,222.64
3681,640,25,2019-11-15,58864,Routine service,64.76,89.28,154.04
3682,640,5,2020-03-15,62771,Brake replacement,107.97,109.92,217.89
3683,640,2,2020-04-22,63998,Suspension repair,394.66,130.56,525.22
3684,640,14,2020-06-15,65741,Routine service,102.76,68.16,170.92
3685,640,,2022-05-13,88247,Brake replacement,113.24,92.16,205.40
3686,641,5,2018-06-08,5169,Routine service,114.69,88.80,203.49
3687,641,17,2019-02-20,12509,Battery replacement,128.02,27.84,155.86
3688,641,22,2019-02-24,12646,Oil and filter change,54.67,39.36,94.03
3689,641,5,2019-07-20,16793,Tyre replacement,614.55,46.56,661.11
3690,641,7,2019-07-25,17108,Oil and filter change,77.23,42.24,119.47
3691,641,13,2020-01-08,21705,Oil and filter change,79.30,42.24,121.54
3692,641,,2022-02-07,43439,Battery replacement,107.05,25.92,132.97
3693,641,,2024-05-30,67515,Routine service,88.94,66.24,155.18
3694,641,5,2025-02-20,75112,Routine service,114.94,72.96,187.90
3695,643,29,2022-02-11,583,Clutch repair,728.05,309.60,1037.65
3696,643,26,2023-09-23,11318,Oil and filter change,52.83,37.44,90.27
3697,643,26,2024-12-21,19611,Timing belt replacement,374.70,215.04,589.74
3698,644,25,2015-10-13,12091,Routine service,165.69,61.44,227.13
3699,644,20,2016-05-04,18981,Routine service,119.16,77.76,196.92
3700,644,,2018-08-23,47385,Routine service,95.57,85.44,181.01
3701,644,,2018-10-08,48939,Brake replacement,200.03,85.44,285.47
3702,644,,2018-11-08,49986,Suspension repair,146.18,155.04,301.22
3703,644,2,2020-06-14,69710,Oil and filter change,44.34,38.40,82.74
3704,644,,2020-06-24,70257,Brake replacement,309.96,86.88,396.84
3705,644,,2020-07-27,71162,Oil and filter change,78.34,40.32,118.66
3706,644,30,2020-11-09,74709,Tyre replacement,242.61,48.00,290.61
3707,644,,2021-07-08,82848,Clutch repair,492.22,228.48,720.70
3708,644,8,2025-04-13,129288,Air conditioning service,82.57,48.96,131.53
3709,645,16,2014-11-01,24556,Air conditioning service,119.28,71.04,190.32
3710,645,28,2016-01-31,51473,Routine service,153.83,62.40,216.23
3711,645,20,2016-08-13,62983,Tyre replacement,497.15,42.72,539.87
3712,645,23,2017-01-01,71307,Routine service,65.10,79.68,144.78
3713,645,,2018-02-18,95686,Routine service,103.45,83.04,186.49
3714,645,,2018-06-30,103477,Routine service,120.96,80.16,201.12
3715,645,,2019-08-31,128683,Routine service,96.44,65.28,161.72
3716,645,,2019-11-16,133228,Brake replacement,147.21,95.52,242.73
3717,645,14,2020-03-10,140016,Clutch repair,362.54,232.32,594.86
3718,645,29,2020-05-22,144325,Tyre replacement,176.98,47.04,224.02
3719,645,,2021-08-29,171715,Battery replacement,156.65,29.76,186.41
3720,645,,2021-12-27,178798,Air conditioning service,106.47,58.56,165.03
3721,645,13,2023-08-02,213212,Routine service,72.14,73.92,146.06
3722,645,,2024-07-07,233282,Tyre replacement,358.37,42.72,401.09
3723,645,,2024-10-17,239303,Routine service,87.77,85.92,173.69
3724,646,23,2024-04-22,13333,Tyre replacement,549.36,49.44,598.80
3725,646,9,2025-01-24,19679,Brake replacement,169.67,84.48,254.15
3726,647,8,2019-02-05,6610,Tyre replacement,279.97,49.44,329.41
3727,647,9,2019-02-15,7384,Bodywork repair,650.14,359.52,1009.66
3728,647,,2022-04-20,44708,Routine service,130.24,84.96,215.20
3729,647,4,2022-12-02,52067,Timing belt replacement,490.78,258.72,749.50
3730,647,,2023-10-20,62552,Brake replacement,121.69,87.84,209.53
3731,647,,2023-12-29,64832,Routine service,90.05,64.80,154.85
3732,647,,2024-02-26,66753,Brake replacement,195.25,95.52,290.77
3733,647,19,2025-04-09,80038,Oil and filter change,58.18,43.68,101.86
3734,648,6,2022-03-21,7769,Tyre replacement,455.48,51.36,506.84
3735,648,9,2023-02-27,16624,Routine service,145.18,72.00,217.18
3736,648,2,2024-02-09,25581,Routine service,113.31,84.00,197.31
3737,648,27,2025-04-20,36836,Suspension repair,297.72,166.56,464.28
3738,649,7,2017-07-02,16246,Air conditioning service,51.45,50.40,101.85
3739,649,20,2018-12-03,29462,Routine service,149.37,76.80,226.17
3740,649,,2019-05-07,33409,Tyre replacement,358.82,55.68,414.50
3741,649,26,2019-06-11,34300,Oil and filter change,41.60,42.24,83.84
3742,649,,2020-01-19,39953,Tyre replacement,318.95,49.44,368.39
3743,649,,2021-01-07,48968,Brake replacement,107.85,105.60,213.45
